sequenza,livello,n_eventi,n_chars,frequenza,gamma,gamma_se,gamma_stretto,stimabile,mean_tau,sigma_tau,cv_tau,B_goh,gamma_A1,gamma_A2,tipo,corpus,titolo
by,parole,120,60000,0.002,0.9521919914548744,0.00880314701832728,1.0032595491718914,True,494.2352941176471,438.98424175188865,0.8882090109238404,-0.05920477469888986,0.9706079602239339,0.9637320550584976,funzione,grok_v01,United States
states,parole,33,60000,0.00055,1.323496349708052,0.020312255044452422,1.1921332083582066,True,1807.125,2910.278245759662,1.6104465633310712,0.23384756152683248,0.9720930054493707,1.1456665586817072,keyword,grok_v01,United States
war,parole,33,60000,0.00055,1.0411613503408803,0.005498782359355755,1.0749315202587224,True,1707.96875,1766.6522648213447,1.0343586583895898,0.016889184337233985,1.0094515517009441,1.0333470479908826,keyword,grok_v01,United States
united,parole,27,60000,0.00045,1.5005330609536753,0.03141507652416426,1.2917088953115894,True,2145.9615384615386,3643.7834675597196,1.6979724017663358,0.2587025728318719,0.9675769426748754,1.292952282050422,keyword,grok_v01,United States
economic,parole,25,60000,0.0004166666666666667,1.0258334134638427,0.012298475198560904,0.9676675259939261,True,2002.2916666666667,2178.6496511684095,1.088078069462945,0.04218140631379689,0.9664889233526809,1.024703850526875,keyword,grok_v01,United States
federal,parole,24,60000,0.0004,1.04562820112567,0.01073287303498663,0.974041932669637,True,2470.1304347826085,3301.2578498663734,1.3364710637869255,0.14400823061834842,0.9912539358323166,1.0617893401328427,keyword,grok_v01,United States
million,parole,19,60000,0.00031666666666666665,1.2355425481689046,0.011116552452417007,1.3011027824078074,True,2401.777777777778,2680.6639115219104,1.116116543472298,0.05487247090926496,0.9917288994937653,1.0663832770289834,keyword,grok_v01,United States
congress,parole,19,60000,0.00031666666666666665,1.0718277177622908,0.017699986459085288,0.9565548792963747,True,3082.6666666666665,3604.7307805160713,1.1693547082123934,0.0780668590393621,0.9314109237415233,1.0535979184759017,keyword,grok_v01,United States
that,parole,35,60000,0.0005833333333333334,0.9169452683441804,0.014277746914308326,0.836386285415183,True,1604.9117647058824,1181.827407992233,0.7363815469374516,-0.15182057971504379,0.9845111872571143,0.9039588784105742,appaiata,grok_v01,United States
like,parole,31,60000,0.0005166666666666667,0.9097351465067918,0.0236313421577518,1.0577357338971025,True,1804.1333333333334,1478.8106062628178,0.8196792215631611,-0.09909481643799709,0.9876908885945949,0.9165939600232785,appaiata,grok_v01,United States
but,parole,26,60000,0.0004333333333333333,0.9496709857864325,0.006873737857389473,0.9065946024291536,True,2201.2,1817.2975815754558,0.8255940312445283,-0.09553381845610935,0.9759009111407098,0.9507604611073853,appaiata,grok_v01,United States
these,parole,25,60000,0.0004166666666666667,0.9166437253476972,0.004644228121875698,0.9305652978578759,True,2353.9583333333335,2384.0752555813674,1.0127941611461688,0.006356418054632772,1.0221233395690088,0.9178197389326055,appaiata,grok_v01,United States
through,parole,24,60000,0.0004,0.9068754081356312,0.0066132403909447066,0.9063686757391043,True,2471.2608695652175,1742.1354768682156,0.7049581443721556,-0.17304932476010568,0.9780964611776105,0.9158783882139422,appaiata,grok_v01,United States
its,parole,18,60000,0.0003,1.1987129637046776,0.004802383823259793,1.1785391641124754,True,3204.0,3810.773527120183,1.1893800022222794,0.08649937517929898,0.9471973521584566,1.1692953569991908,appaiata,grok_v01,United States
rights,parole,18,60000,0.0003,1.0561629925624394,0.0044450086327746515,1.075050558184008,True,2959.3529411764707,3868.456425713887,1.3071967090806034,0.13314716854074327,0.9714168768457702,1.083196534644156,appaiata,grok_v01,United States
vocali,vc,19429,60000,0.32381666666666664,1.1361653807353163,0.005355664348952566,1.1045181282761891,True,3.088120238830554,1.6011580547972686,0.5184895441129631,-0.3170983018973073,1.012136240650302,1.0010757838417392,vocali,grok_v01,Wikipedia
spazio,lettere,8022,60000,0.1337,1.1931851802153606,0.018047292226882485,1.0926066615572634,True,7.478119935170178,3.3767100599555895,0.4515453201110964,-0.3778419263181716,0.9545535202961831,0.9974054953624534,spazio,grok_v01,Wikipedia
e,lettere,5618,60000,0.09363333333333333,1.0368761540417606,0.005127432116241626,1.0105060378603454,True,10.680434395584832,8.928983223565183,0.8360131145280308,-0.08931683775805921,1.0602831752824562,0.9625613113661288,lettera,grok_v01,Wikipedia
i,lettere,5068,60000,0.08446666666666666,1.0576061253949502,0.009904592089104606,1.014903373550505,True,11.837181764357608,10.337062008059506,0.8732705312665686,-0.06765145056103891,0.9925513230315453,1.0381472456712653,lettera,grok_v01,Wikipedia
t,lettere,4131,60000,0.06885,1.0632423399822728,0.005408536094545313,1.0297566806567657,True,14.515980629539952,11.998783393547553,0.8265913064894896,-0.09493568314621131,0.9522457758099009,0.9294876401140625,lettera,grok_v01,Wikipedia
n,lettere,3906,60000,0.0651,1.0867557547301343,0.012625985176814212,1.005179546047612,True,15.351600512163893,13.183915899569671,0.8587974842833717,-0.07596444309320045,1.0364529469322414,0.9552323896805701,lettera,grok_v01,Wikipedia
a,lettere,3872,60000,0.06453333333333333,1.0163744602651066,0.005943824583242281,0.9875239003333005,True,15.487470937742186,13.600113450853751,0.8781364953338482,-0.06488532913817317,0.9552263996676246,0.9612545927613126,lettera,grok_v01,Wikipedia
s,lettere,3522,60000,0.0587,1.3174190419516074,0.017907816154244124,1.202634991844286,True,17.024708889520024,15.234444845542562,0.8948431919984545,-0.05549631148667171,0.9594467791827958,0.9861240899382384,lettera,grok_v01,Wikipedia
o,lettere,3492,60000,0.0582,1.0024982329012242,0.005908735833633137,0.9848790238942499,True,17.16871956459467,14.34916233267342,0.835773586882056,-0.08945896939113937,0.9971620371307418,1.0800319709480086,lettera,grok_v01,Wikipedia
r,lettere,3451,60000,0.05751666666666667,1.0037386012476797,0.013021349901434299,0.9173612650709368,True,17.38,15.104975476323375,0.8691010055421965,-0.0700331304031543,0.9506153190186692,0.9540719041755663,lettera,grok_v01,Wikipedia
c,lettere,2084,60000,0.03473333333333333,1.3255087017090468,0.01702363713017204,1.2099385931216984,True,28.790686509841574,26.43805166878691,0.9182848647860321,-0.04259801905025327,0.9470232412767293,1.0052435983329644,lettera,grok_v01,Wikipedia
d,lettere,2066,60000,0.03443333333333334,1.1731201138619483,0.016894110557807245,1.0815551074427385,True,29.047941888619853,26.634933763495052,0.9169301517340839,-0.04333483313973121,0.9643582714680705,0.9593374179579296,lettera,grok_v01,Wikipedia
l,lettere,2024,60000,0.03373333333333333,1.1691611529646704,0.013058148644094074,1.0976166854521372,True,29.632723677706377,28.18174477778734,0.9510345752992442,-0.02509715887184914,0.9493724052053181,1.0132470328897591,lettera,grok_v01,Wikipedia
u,lettere,1379,60000,0.022983333333333335,1.0290905613387884,0.006171271254407747,1.0673923706861803,True,43.47822931785196,40.13625890363499,0.9231346246926212,-0.03996879590250444,0.9229035857452202,1.0339038785875865,lettera,grok_v01,Wikipedia
h,lettere,1302,60000,0.0217,0.961500907548081,0.007459962653867071,0.9507266181059547,True,45.80169100691776,46.90134356185894,1.0240089946629938,0.011862098798128815,0.9916460817930851,0.9709721066144691,lettera,grok_v01,Wikipedia
p,lettere,1280,60000,0.021333333333333333,1.0142228580917845,0.0065133808732217805,1.0405508479884196,True,46.89679437060203,45.011912671654564,0.9598078776120136,-0.02050819513847432,0.9469458619573338,0.9292951705995662,lettera,grok_v01,Wikipedia
g,lettere,1237,60000,0.020616666666666665,0.9772702078950183,0.014367279049486679,0.9980822305862801,True,48.457928802588995,46.53624082758016,0.9603431673103997,-0.020229536007213316,0.9484386911302402,0.9208644769128109,lettera,grok_v01,Wikipedia
m,lettere,1183,60000,0.019716666666666667,0.9358012581833764,0.008524027975772666,0.976021920705275,True,50.66074450084602,49.103727830265825,0.9692658154568929,-0.015606925333224424,1.0070625069364676,0.8580035522110104,lettera,grok_v01,Wikipedia
f,lettere,900,60000,0.015,0.9137514510796667,0.007942424919164645,0.953905848981033,True,66.63626251390434,63.01155953131124,0.9456046475920409,-0.027958070759792317,1.0179296611919175,0.9336163949403146,lettera,grok_v01,Wikipedia
v,lettere,688,60000,0.011466666666666667,1.120671120719645,0.009027094841445154,1.0635648002430536,True,87.24308588064046,82.81843223679287,0.9492836183041361,-0.026017959223392416,0.9894161900701857,0.9746505131315736,lettera,grok_v01,Wikipedia
y,lettere,662,60000,0.011033333333333332,1.1377877966585623,0.011292107772097514,1.0662522849559073,True,90.63842662632375,87.67381510171919,0.9672918911442847,-0.01662595622080794,0.9676241165300768,0.9675695502834348,lettera,grok_v01,Wikipedia
and,parole,240,60000,0.004,1.1306154119374152,0.010428627765971534,1.0654309602724419,True,249.23430962343096,255.35609408097213,1.0245623665007864,0.012132185655134662,0.9906075388950256,1.0689366192417944,funzione,grok_v01,Wikipedia
to,parole,184,60000,0.0030666666666666668,1.1166548627004078,0.0038936265609394683,1.1035916915924173,True,326.3333333333333,339.8442166274006,1.0414020938531174,0.02028120475519426,0.9444248297369707,1.1334773405286287,funzione,grok_v01,Wikipedia
in,parole,170,60000,0.0028333333333333335,1.1462255406380526,0.008126654056703353,1.1223220694265694,True,347.85207100591714,390.80564909902364,1.1234823123774813,0.058150855157926326,0.9539529736975033,1.1400788882220168,funzione,grok_v01,Wikipedia
the,parole,162,60000,0.0027,1.2728440015391655,0.007004466495736637,1.2259746265222866,True,369.35403726708074,460.6746738471995,1.2472441813708526,0.11002105753368994,0.9648284228352693,1.1139309125747292,funzione,grok_v01,Wikipedia
of,parole,160,60000,0.0026666666666666666,1.0098704807830354,0.0038352263963558945,0.9849788779791924,True,376.5157232704403,348.30489799370315,0.9250739782347042,-0.038921112961073395,0.9736221277447443,0.9787501141780878,funzione,grok_v01,Wikipedia
for,parole,108,60000,0.0018,1.1370530415004585,0.004017819796604837,1.1238402208120712,True,551.3644859813085,574.2716041479237,1.0415462343858537,0.020350376438254807,0.9919590421702624,1.0325481548373123,funzione,grok_v01,Wikipedia
wikipedia,parole,66,60000,0.0011,0.994406280494692,0.01030041573364635,0.9436943835075497,True,920.4307692307692,764.1651075117611,0.8302255129415068,-0.09276151264312478,0.9535207347619155,0.9223225697534062,keyword,grok_v01,Wikipedia
editors,parole,44,60000,0.0007333333333333333,1.2292258251387773,0.027520390980696603,1.0540027254178312,True,1324.0,1805.9647336112682,1.3640217021233143,0.15398407797879254,0.9801720495072402,1.1075286582095611,keyword,grok_v01,Wikipedia
content,parole,43,60000,0.0007166666666666667,0.9008303123013361,0.0033875963571203846,0.911189890661005,True,1268.6666666666667,919.466909885279,0.7247505858265467,-0.1595879522728478,0.9866921543899805,0.9051490794043214,keyword,grok_v01,Wikipedia
articles,parole,38,60000,0.0006333333333333333,1.167044412136102,0.021142835105755414,1.0308741427796975,True,1606.8648648648648,2096.565182522252,1.3047551342773125,0.13222885578813237,0.9300124017465845,1.1067829318183804,keyword,grok_v01,Wikipedia
editor,parole,32,60000,0.0005333333333333334,1.0451453942262592,0.012289092722453293,0.9851647647042502,True,1627.225806451613,1715.082208130316,1.0539915243049678,0.026286147564916342,0.9429787685786768,1.0818012812542392,keyword,grok_v01,Wikipedia
editing,parole,32,60000,0.0005333333333333334,0.9399382056846635,0.006678285678894657,0.9836355023657121,True,1819.1290322580646,2150.5991683239577,1.1822136474038034,0.08349945369491404,0.9522086835880321,0.910045916660709,keyword,grok_v01,Wikipedia
community,parole,25,60000,0.0004166666666666667,1.084222283986429,0.009153300020919174,1.0317423741112937,True,2214.5833333333335,3562.3457332477437,1.6085850912125277,0.23330083931808565,1.0162583781413577,1.0888455591308996,keyword,grok_v01,Wikipedia
like,parole,49,60000,0.0008166666666666667,1.016342698393066,0.016624430464467512,0.9278445061447137,True,1143.9375,1052.4150424345678,0.9199934807929347,-0.04167020357487021,0.9480626442355101,0.983116537396222,appaiata,grok_v01,Wikipedia
that,parole,42,60000,0.0007,0.9509090595032886,0.00999132584732064,0.8919958799003032,True,1438.5365853658536,1345.4690650022576,0.9353040295878698,-0.03342935757019398,0.9881196881260629,0.9488045961534463,appaiata,grok_v01,Wikipedia
such,parole,40,60000,0.0006666666666666666,0.9582838561845994,0.009832426639478054,0.9089371789296242,True,1252.4615384615386,956.8189304079663,0.763950749005255,-0.13381850435895695,0.8777461132010473,0.9398076832043443,appaiata,grok_v01,Wikipedia
over,parole,34,60000,0.0005666666666666667,0.9035903277287859,0.009772253000531918,0.9118992523497673,True,1783.6666666666667,1475.1823969145873,0.8270504935047209,-0.09466049630818928,1.0519095496778592,0.8869412762786751,appaiata,grok_v01,Wikipedia
this,parole,26,60000,0.0004333333333333333,1.0344537761244113,0.015227250836178131,0.9414192868030559,True,2276.72,3105.076602919806,1.363837715186675,0.15391822917841136,1.0093110552202387,1.0512038028512753,appaiata,grok_v01,Wikipedia
its,parole,23,60000,0.00038333333333333334,0.9684349825200077,0.006534118514727327,1.003416894118131,True,2622.409090909091,4019.0168503905215,1.5325667014818345,0.21028733465153096,1.0048498427760795,0.9943962410437143,appaiata,grok_v01,Wikipedia
than,parole,23,60000,0.00038333333333333334,0.9721469034215643,0.009280959031247552,1.0303475637406523,True,2473.181818181818,2274.1667576407935,0.9195307603032065,-0.04192130772839648,0.9253368925570683,0.9348909745980082,appaiata,grok_v01,Wikipedia
vocali,vc,18500,60000,0.30833333333333335,1.008996684574889,0.002051970340721878,1.0033993326055355,True,3.24309422130926,1.7801631150316426,0.5489088486343694,-0.2912315671534483,0.9847447569649991,0.974753230308471,vocali,grok_v01,Winston Churchill
spazio,lettere,8553,60000,0.14255,1.038355141019205,0.013211531991044193,1.08861899481552,True,7.014733395696913,3.227472115939595,0.4600990420989401,-0.3697700925308017,0.9233589714848182,0.9857326702661613,spazio,grok_v01,Winston Churchill
e,lettere,5401,60000,0.09001666666666666,1.0556119337526002,0.018279292852090075,0.948253924410448,True,11.104074074074074,10.01182400030069,0.9016351956509744,-0.051726432374613794,1.0542948869866904,0.9887869699543996,lettera,grok_v01,Winston Churchill
i,lettere,4522,60000,0.07536666666666667,1.0155528391408037,0.004708584292861551,0.9915717236592099,True,13.266312762663128,11.93423497659126,0.8995894481079261,-0.052859080677715505,0.9553732290762156,1.0134284772390252,lettera,grok_v01,Winston Churchill
a,lettere,3864,60000,0.0644,1.1581748710089221,0.018762492727376637,1.0381543953029035,True,15.519026663215119,13.905748725913238,0.8960451597698554,-0.05482719633258245,0.9163931485081539,0.901924466295585,lettera,grok_v01,Winston Churchill
t,lettere,3840,60000,0.064,0.9855139771674395,0.0019326768634959238,0.9798647303542836,True,15.62125553529565,13.417333270310712,0.8589151646610442,-0.07589632814937051,1.049190244102598,0.9205426352665732,lettera,grok_v01,Winston Churchill
n,lettere,3821,60000,0.06368333333333333,1.048202127617178,0.005281414625134334,1.0185612516624194,True,15.704450261780105,13.150062692645834,0.837346260037457,-0.08852644898802417,0.9786348400243484,0.979936235587779,lettera,grok_v01,Winston Churchill
r,lettere,3693,60000,0.06155,0.9947699748491691,0.007947843545183176,0.9505236118968282,True,16.24729144095341,13.168614762743655,0.810511389581555,-0.10466026974966423,0.9878104406653504,0.9870673253637081,lettera,grok_v01,Winston Churchill
o,lettere,3373,60000,0.056216666666666665,1.0815271634261874,0.014110721968018386,0.9938341952352765,True,17.78173190984579,15.582750607301785,0.8763348073352505,-0.0659078498044693,0.9250553069684889,0.9561442792002476,lettera,grok_v01,Winston Churchill
s,lettere,3015,60000,0.05025,1.0741937196916678,0.004391999437657174,1.0516309432506863,True,19.90278699402787,18.293768620079582,0.9191561275096247,-0.04212469810639198,1.0209066865506855,0.9753983354874785,lettera,grok_v01,Winston Churchill
l,lettere,2298,60000,0.0383,0.9994704017423414,0.015873329926144958,0.9253910907429665,True,26.10796691336526,25.81636794260637,0.9888310349202406,-0.005615844123333144,0.9564380396401795,1.0274865629283643,lettera,grok_v01,Winston Churchill
d,lettere,2047,60000,0.03411666666666666,1.0052577019853666,0.011846488716447863,1.0471691571550013,True,29.304007820136853,25.2491439457478,0.861627668840483,-0.07432868208587724,0.9589537939203447,0.9676539695359949,lettera,grok_v01,Winston Churchill
c,lettere,1956,60000,0.0326,1.0437860292570202,0.008617211145944584,1.009867038365257,True,30.685421994884912,30.030243494231822,0.9786485419440442,-0.01079093007340141,0.9242157383333288,0.9906717197945502,lettera,grok_v01,Winston Churchill
h,lettere,1949,60000,0.032483333333333336,1.2428143230442803,0.022068246013369305,1.1001432105738016,True,30.795687885010267,31.605723670900044,1.0263035457728502,0.012981049077135102,0.9821668167749816,1.017608128516162,lettera,grok_v01,Winston Churchill
u,lettere,1340,60000,0.022333333333333334,0.9762266625535535,0.005422269580304711,1.0041340440813666,True,44.79611650485437,41.76059374207283,0.9322369214203514,-0.03506975662686189,0.9281955122753734,0.9498015332925336,lettera,grok_v01,Winston Churchill
m,lettere,1289,60000,0.021483333333333333,1.1527074482314996,0.012256930222008758,1.0710406541610533,True,46.474378881987576,46.72074085324995,1.0053010277316015,0.002643507213277642,1.0448649055688186,0.8522815129271258,lettera,grok_v01,Winston Churchill
g,lettere,1149,60000,0.01915,0.9983936561942118,0.0073537256707352,0.9924620828155866,True,52.07491289198606,48.62456529405684,0.9337426141242725,-0.03426380811581444,0.9577844030155321,0.9428043118643908,lettera,grok_v01,Winston Churchill
p,lettere,1098,60000,0.0183,0.9352351580081318,0.008576125767605554,0.9771674500418792,True,54.64539653600729,53.297035181818465,0.9753252526349524,-0.01249148581082183,0.9705162351308417,0.925546497319691,lettera,grok_v01,Winston Churchill
f,lettere,973,60000,0.016216666666666667,1.0109628780842186,0.0022849882568758344,1.0075411605677587,True,61.48045267489712,56.32953129013635,0.9162185514150594,-0.04372228236861137,0.9451682426071829,1.0143866242144224,lettera,grok_v01,Winston Churchill
b,lettere,731,60000,0.012183333333333332,1.1833517432164307,0.020982793719063284,1.0487420554941205,True,82.03287671232877,73.17104387066871,0.8919721799744198,-0.057097996032394495,0.9120824761508676,0.997060981956618,lettera,grok_v01,Winston Churchill
y,lettere,681,60000,0.01135,1.08482378854445,0.00405131283654239,1.0635070870313978,True,87.84411764705882,84.41240613779121,0.9609340773043497,-0.01992209893631578,0.9880283262738304,1.0189319211312047,lettera,grok_v01,Winston Churchill
the,parole,387,60000,0.00645,1.1719043724737659,0.015718109330759532,1.0629571946271632,True,153.92487046632124,151.77264970354548,0.9860177191882279,-0.007040360555034376,0.9660865990888711,0.9270800875555674,funzione,grok_v01,Winston Churchill
and,parole,259,60000,0.004316666666666667,0.9498573155709212,0.003276072899992634,0.939535589715691,True,231.91472868217053,184.94841140030937,0.7974845429234184,-0.11266603536251366,1.0018457094842048,0.9068448138223646,funzione,grok_v01,Winston Churchill
to,parole,212,60000,0.003533333333333333,0.9244003364554649,0.003716674214437314,0.9343484956312734,True,282.46445497630333,245.08850183257243,0.8676790920582681,-0.07084777492256882,1.050021481208484,0.9334288775915173,funzione,grok_v01,Winston Churchill
in,parole,187,60000,0.0031166666666666665,1.0131180518290823,0.00288010013375938,1.0095292214486646,True,319.53225806451616,277.82808515292055,0.8694836847953699,-0.06981409694351849,0.9075610276124259,0.9222790506916511,funzione,grok_v01,Winston Churchill
of,parole,172,60000,0.0028666666666666667,1.0828289419018196,0.0028787669429433224,1.099053403327738,True,339.6432748538012,372.4868986228682,1.0967003506346606,0.04612025299914217,0.9085572249968944,1.0855681231744005,funzione,grok_v01,Winston Churchill
on,parole,120,60000,0.002,0.9662963652129297,0.004482495807928903,0.9796723750722838,True,495.453781512605,459.8620785847913,0.9281634246101557,-0.03725647653770251,0.9956515496747574,1.0101283667876801,funzione,grok_v01,Winston Churchill
churchill,parole,140,60000,0.0023333333333333335,0.6441809683693115,0.005639935697592836,0.6117302971088324,True,430.41007194244605,227.59065124802916,0.5287763137626165,-0.3082358628893263,0.961887908169233,0.6188126429365784,keyword,grok_v01,Winston Churchill
british,parole,43,60000,0.0007166666666666667,1.2303581717947403,0.020970519315481353,1.104084237833053,True,1409.1904761904761,2052.1515329169592,1.4562627037223717,0.18575484740737344,0.9769357225804448,1.1378055421566602,keyword,grok_v01,Winston Churchill
war,parole,38,60000,0.0006333333333333333,1.2057178142241631,0.004615234698542989,1.219246129570211,True,1580.6756756756756,2268.3349014696278,1.4350413157968065,0.17865869994671943,0.9760059331570542,1.211898427265602,keyword,grok_v01,Winston Churchill
churchill's,parole,31,60000,0.0005166666666666667,0.7893948733184821,0.017423835193473586,0.8881874273268283,True,1939.7,1232.0720464267529,0.635186908504796,-0.22310176873222806,0.9288312681916285,0.7906680624482174,keyword,grok_v01,Winston Churchill
early,parole,25,60000,0.0004166666666666667,1.0433015947813686,0.014982887777719243,0.9761458438010338,True,2401.9583333333335,2810.8932740658092,1.1702506388464173,0.07844745477734909,0.9719375785037075,1.0343296032184863,keyword,grok_v01,Winston Churchill
naval,parole,20,60000,0.0003333333333333333,1.200583943270659,0.004274452030997851,1.1774471532302397,True,3057.3684210526317,6364.24048196489,2.0816073189418645,0.3509880419524891,1.0733826061261826,1.2447466530292786,keyword,grok_v01,Winston Churchill
lord,parole,18,60000,0.0003,1.0561131342913683,0.019554222413730307,0.9355111264787048,True,3386.470588235294,4627.972735410817,1.3666065051586571,0.15490809492813418,1.0454269813369688,1.0505679030629167,keyword,grok_v01,Winston Churchill
his,parole,113,60000,0.0018833333333333334,1.3168537949810861,0.01958595809027222,1.198381340223077,True,529.0625,743.8848511256525,1.4060434279988707,0.16875980843645075,1.0004973682350604,1.156684825476436,appaiata,grok_v01,Winston Churchill
that,parole,41,60000,0.0006833333333333333,0.964276905280087,0.006606855187667122,0.9543685230740271,True,1463.15,1347.8966434925421,0.921229295350813,-0.04100015799249179,0.9431531391072555,0.9664927422169299,appaiata,grok_v01,Winston Churchill
under,parole,33,60000,0.00055,1.1546159797908642,0.011277094801296069,1.0771264348191214,True,1684.21875,1908.9580460483098,1.1334383054744581,0.06254612806569182,0.9931661545101855,1.00078898851403,appaiata,grok_v01,Winston Churchill
at,parole,29,60000,0.00048333333333333334,1.0383570434021256,0.01056701548252454,0.9784413897165078,True,2110.0714285714284,2195.1185562949618,1.0403053311712354,0.019754558572906443,0.9247624051426572,1.0185071831315557,appaiata,grok_v01,Winston Churchill
against,parole,25,60000,0.0004166666666666667,0.9817998919976701,0.006323862819090272,0.9976427153131451,True,2398.9583333333335,3094.1744488518316,1.2897991623524785,0.12656095220802974,0.964518296140302,1.0335804968246265,appaiata,grok_v01,Winston Churchill
like,parole,20,60000,0.0003333333333333333,0.9872246567998548,0.005772128855135356,1.0206295452052516,True,3059.7368421052633,2786.8751684778354,0.9108218491627912,-0.04667004978840981,0.9078576869007376,1.0189109431722134,appaiata,grok_v01,Winston Churchill
trade,parole,18,60000,0.0003,1.2570348577495603,0.010326250923102789,1.1996868464197727,True,2881.235294117647,4496.639057804893,1.5606636039011696,0.2189524633563733,0.8896256094970916,1.2089661322825034,appaiata,grok_v01,Winston Churchill
vocali,vc,18635,60000,0.3105833333333333,1.2656498136264087,0.014856734490686866,1.1803292273446957,True,3.2195449178920255,1.826988406861875,0.5674679041465533,-0.27594319137842216,0.9916251855657657,0.9350705235360528,vocali,grok_v01,World War I
spazio,lettere,8478,60000,0.1413,1.3070506781771645,0.013984949469943263,1.2193437664563347,True,7.0770319688569066,3.1852268217706996,0.4500794733989569,-0.37923475001824597,1.0239540232648212,1.0453273449287976,spazio,grok_v01,World War I
e,lettere,5304,60000,0.0884,1.1762312443319656,0.015834587392245723,1.0910343234049997,True,11.306430322458985,10.023407635495587,0.8865227441047584,-0.06015154402450194,0.9676238269618924,1.027141513448074,lettera,grok_v01,World War I
a,lettere,4441,60000,0.07401666666666666,1.3022317173068012,0.01815914591436231,1.1797617479833988,True,13.510135135135135,11.586569894455721,0.8576205773340568,-0.07664612698804044,1.022039415587179,1.0271416236960558,lettera,grok_v01,World War I
i,lettere,4281,60000,0.07135,1.3559280574946513,0.019128276211229474,1.2438745443449584,True,14.014018691588785,13.026920899367196,0.9295635453366389,-0.03650382742438912,0.9475486773023274,0.9523733526888668,lettera,grok_v01,World War I
n,lettere,4006,60000,0.06676666666666667,1.1633929903289082,0.007261341913631997,1.134164846405568,True,14.956554307116106,12.309532303334386,0.8230192630315724,-0.0970811118441608,0.9129255506095723,1.0133926235703965,lettera,grok_v01,World War I
t,lettere,3955,60000,0.06591666666666667,1.0638423644218338,0.00283357309989821,1.0529795545794653,True,15.162873039959536,13.150100681315298,0.867256531572884,-0.07109010796459743,0.9349260144102992,0.9531757315519499,lettera,grok_v01,World War I
r,lettere,3591,60000,0.05985,1.0505914271859533,0.01027778220543579,1.0707440979318428,True,16.70891364902507,13.649421931929995,0.8168946359194578,-0.10077929697220989,0.9468274282463609,1.0286174725790858,lettera,grok_v01,World War I
s,lettere,3178,60000,0.05296666666666667,1.111142250317688,0.00872428752372096,1.0646375471327927,True,18.86685552407932,17.735414412907613,0.9400302233868449,-0.030911774409607736,0.9137156471527531,0.9969566958858808,lettera,grok_v01,World War I
o,lettere,3125,60000,0.052083333333333336,0.9577381659465973,0.005265201766206099,0.9218408156416374,True,19.201984635083228,17.630402921404645,0.9181552457443797,-0.042668472448828675,1.04472483502287,0.9290154015584836,lettera,grok_v01,World War I
l,lettere,2145,60000,0.03575,1.032185156704434,0.004339266792052748,1.0358044329780438,True,27.98134328358209,27.73248358330438,0.9911062275404152,-0.004466749355995486,0.9721355341441972,1.0081886480109976,lettera,grok_v01,World War I
d,lettere,1964,60000,0.032733333333333337,1.0564915044671064,0.012697309955836041,0.9764487318665581,True,30.54355578196638,27.98068929613003,0.9160914169872283,-0.04379153430200401,0.9921445267664905,0.9459818020919553,lettera,grok_v01,World War I
c,lettere,1559,60000,0.025983333333333334,1.0884708355706871,0.00904548854659755,1.0256639486414403,True,38.45635430038511,34.882190313783035,0.9070592090273549,-0.04873513655616759,1.0037225928310725,0.9971025091846505,lettera,grok_v01,World War I
u,lettere,1484,60000,0.024733333333333333,1.214234045019803,0.016672222454293548,1.10526310473579,True,40.33782872555631,39.800258272720214,0.9866732922960846,-0.00670805197593067,0.9783247408771043,0.9826185103073408,lettera,grok_v01,World War I
h,lettere,1453,60000,0.024216666666666668,1.1704567075987178,0.005739937546477784,1.1408361352559975,True,41.24862258953168,39.05165646513212,0.9467384366682557,-0.027359383432578,1.0845408809380648,0.934854655337106,lettera,grok_v01,World War I
m,lettere,1303,60000,0.021716666666666665,1.0688519700450565,0.008623820357191109,1.0269278699937727,True,46.01920122887865,46.31183379273788,1.0063589231460974,0.00316938463638708,0.9979616082912491,1.0451296974533235,lettera,grok_v01,World War I
g,lettere,1253,60000,0.020883333333333334,1.0848599373377552,0.006516682104212575,1.0823477589672688,True,47.87460063897763,43.61048899106984,0.9109316507919626,-0.046609908403120584,0.9479575041518307,0.9133785858093596,lettera,grok_v01,World War I
p,lettere,1082,60000,0.018033333333333332,0.9360753638365988,0.0039088359020060795,0.9334879062811927,True,55.409805735430155,54.34011082523906,0.9806948446038837,-0.009746658072398386,0.9374897087013206,0.9103504814150671,lettera,grok_v01,World War I
f,lettere,1017,60000,0.01695,1.0928742832226193,0.009340507185420358,1.0429717236454366,True,58.83759842519685,60.19844198546992,1.0231288087327897,0.011432197808144863,0.9733107247503302,0.9471961009590775,lettera,grok_v01,World War I
b,lettere,762,60000,0.0127,1.1295134920259975,0.011296426167440695,1.05687181387229,True,78.53482260183968,76.8239728141467,0.9782153988382104,-0.011012249310456053,1.0137377348688696,1.0358839073048762,lettera,grok_v01,World War I
y,lettere,611,60000,0.010183333333333334,0.9990050199451286,0.004259115513404752,1.0153530638955313,True,98.09508196721312,94.21657339106112,0.9604617428481447,-0.020167828980133248,0.9704417855136159,0.9721056768222658,lettera,grok_v01,World War I
the,parole,418,60000,0.006966666666666667,1.250936795119855,0.009114572795965328,1.206037604177024,True,143.242206235012,158.3899349188021,1.1057490601543642,0.05021921279955937,0.9161034335534596,1.060047754620018,funzione,grok_v01,World War I
