sequenza,livello,n_eventi,frequenza,n_chars,gamma,gamma_se,gamma_stretto,stimabile,mean_tau,sigma_tau,cv_tau,B_goh,gamma_A1,gamma_A2,tipo,label,gruppo,fonte
t,lettere,3683,0.07366,50000,1.16431967806225,0.008034788899895055,1.1103116494723193,True,13.575502444323737,11.213973197359126,0.826044799693434,-0.09526338035943613,0.9865169170429823,0.9978222550400826,lettera,wrnpc_14,letterario,Guerra e pace
o,lettere,3086,0.06172,50000,1.1408604725917915,0.008880254396321419,1.0749950036017017,True,16.202917341977308,14.473632873439133,0.8932732648053401,-0.05637154296669013,0.9993270525032686,1.011068600269969,lettera,wrnpc_14,letterario,Guerra e pace
a,lettere,3010,0.0602,50000,1.092121548450615,0.010751539322595333,1.018373466726517,True,16.60551678298438,14.403553376654541,0.8673956712635295,-0.07101030101818055,0.9430351620171545,0.9649387808214612,lettera,wrnpc_14,letterario,Guerra e pace
n,lettere,2937,0.05874,50000,1.147452996918295,0.00685710660955062,1.1184443613248072,True,17.019073569482288,14.920789515126938,0.8767098546352203,-0.06569483559766555,1.0701060014272372,0.9630353380756317,lettera,wrnpc_14,letterario,Guerra e pace
i,lettere,2716,0.05432,50000,1.2751821544121134,0.006699695681436166,1.240827098217009,True,18.393001841620627,17.27278718800399,0.9390956047706275,-0.03140866034636635,0.9833868397075971,0.9932975753666433,lettera,wrnpc_14,letterario,Guerra e pace
h,lettere,2697,0.05394,50000,1.2051423040256883,0.00861810698893644,1.138121975130905,True,18.542284866468844,15.475292169369705,0.8345946727069559,-0.09015905788551515,1.0528011847788827,0.9403239802370749,lettera,wrnpc_14,letterario,Guerra e pace
s,lettere,2462,0.04924,50000,1.1093505975389792,0.00358520809078455,1.1191290181904112,True,20.309223892726536,19.039258549237932,0.9374685438401502,-0.03227482394935283,1.0365314603774318,0.9744515202296147,lettera,wrnpc_14,letterario,Guerra e pace
r,lettere,2301,0.04602,50000,1.3538528797826554,0.014362601360758129,1.241889068435596,True,21.72608695652174,20.159686934248533,0.9279023403796602,-0.03739694595014682,0.8414251924543502,0.9153241809478113,lettera,wrnpc_14,letterario,Guerra e pace
d,lettere,1871,0.03742,50000,1.1910845220082769,0.0035247190813332057,1.170976237789086,True,26.725133689839573,24.123419935022994,0.9026491771749039,-0.051165934315670736,1.0327605625647875,0.9951559809610068,lettera,wrnpc_14,letterario,Guerra e pace
l,lettere,1454,0.02908,50000,1.115061380729445,0.0082961383744605,1.1487286278385405,True,34.38609772883689,35.71156258007416,1.0385465330113834,0.01890883155580549,0.9535549139764381,0.9537905664560316,lettera,wrnpc_14,letterario,Guerra e pace
c,lettere,1163,0.02326,50000,1.0413918406365685,0.005960614367399689,1.061435360552301,True,42.92168674698795,40.346623405633125,0.9400055418014174,-0.030924890112877725,1.0847619650658826,0.9927987663075625,lettera,wrnpc_14,letterario,Guerra e pace
u,lettere,996,0.01992,50000,1.0188748770760245,0.008459033600547604,0.9739511767491901,True,50.208040201005026,45.107427501166924,0.8984104402518384,-0.053512958838703516,0.9960326022822135,1.037258484599544,lettera,wrnpc_14,letterario,Guerra e pace
m,lettere,964,0.01928,50000,1.038092271035434,0.01208566101453361,1.00084882505283,True,51.716510903426794,51.05180206670922,0.9871470672497837,-0.0064680329715126675,0.9486457472806314,1.0349261598607498,lettera,wrnpc_14,letterario,Guerra e pace
w,lettere,915,0.0183,50000,0.9602542184138398,0.02130729835795764,1.092084601819111,True,54.36761487964989,53.88981579926677,0.9912116968632743,-0.004413545355609237,0.9478765031584843,1.0289421085654107,lettera,wrnpc_14,letterario,Guerra e pace
f,lettere,909,0.01818,50000,1.259023062327525,0.004556496015662819,1.2290687760566557,True,55.01431718061674,60.44236791269658,1.0986661474731947,0.047013741367100834,1.0172480643410562,1.0104069705314493,lettera,wrnpc_14,letterario,Guerra e pace
g,lettere,809,0.01618,50000,1.1798428754129924,0.0033362093484917517,1.1864615206416358,True,61.757425742574256,63.41068571234638,1.0267702215546268,0.013208316004412553,0.9390211651123029,1.0208883893215395,lettera,wrnpc_14,letterario,Guerra e pace
p,lettere,703,0.01406,50000,1.0994946046306726,0.004678736558451524,1.096511950084592,True,71.05698005698005,77.83221759200485,1.0953493594801214,0.04550523236076416,1.0016213273896126,0.9740186559954139,lettera,wrnpc_14,letterario,Guerra e pace
y,lettere,679,0.01358,50000,1.2270874294933158,0.0053416671728669885,1.2034283693670278,True,73.33333333333333,66.20761699014352,0.9028311407746844,-0.05106541360562135,1.0461473766914937,0.9391105898034348,lettera,wrnpc_14,letterario,Guerra e pace
the,parole,681,0.01362,50000,1.185466064160671,0.0075427273033572195,1.1454163057055404,True,73.41617647058824,72.45941652260593,0.986967995420388,-0.006558739048464012,0.9582868972635575,1.0560279850599612,funzione,wrnpc_14,letterario,Guerra e pace
and,parole,351,0.00702,50000,1.0986951900890423,0.0043036576607775445,1.0829114278681178,True,142.56,119.22712235423222,0.8363294216767131,-0.08912920328523778,1.0639362936901122,0.9905422735211954,funzione,wrnpc_14,letterario,Guerra e pace
to,parole,256,0.00512,50000,1.1156640988188862,0.005017403608531528,1.1323257915701592,True,194.03529411764706,209.5790370365535,1.0801078122904897,0.03851137513986829,1.000312885358988,1.0536500217210099,funzione,wrnpc_14,letterario,Guerra e pace
of,parole,242,0.00484,50000,1.2163160269158462,0.005305360699277009,1.1793563388792285,True,207.27385892116183,225.8382526399444,1.0895645684188455,0.042862790541389355,0.911748607124423,1.0493099845518759,funzione,wrnpc_14,letterario,Guerra e pace
in,parole,164,0.00328,50000,1.0325547296809732,0.010319728628734308,1.0406849436111059,True,300.9447852760736,303.89557684157455,1.0098050928604527,0.004878628726379497,1.0380603528913188,0.9995099932295014,funzione,wrnpc_14,letterario,Guerra e pace
he,parole,158,0.00316,50000,1.3236307115449508,0.006490438471518739,1.2756574171211563,True,309.9363057324841,610.3973136674331,1.9694282417958693,0.3264696644797762,0.9729683096104015,1.2385413347236514,funzione,wrnpc_14,letterario,Guerra e pace
moscow,parole,56,0.00112,50000,1.3074692709324764,0.014802375744878339,1.191765897081695,True,850.5454545454545,1746.3250282742626,2.053182483007363,0.34494580290202176,0.965865043046403,1.2719964164796675,keyword,wrnpc_14,letterario,Guerra e pace
rostopchín,parole,55,0.0011,50000,1.3117161619577886,0.028500140459581328,1.0832634839130035,True,743.7592592592592,1580.2925443904508,2.1247366331470343,0.35994605792241496,0.9507132716620093,1.2757538606710324,keyword,wrnpc_14,letterario,Guerra e pace
count,parole,35,0.0007,50000,1.2174947564486693,0.006327240835762822,1.1948615185424043,True,843.9411764705883,936.254139973093,1.1093831727568537,0.05185552543016428,0.9625226068031499,1.256553082412102,keyword,wrnpc_14,letterario,Guerra e pace
crowd,parole,30,0.0006,50000,1.4169459394816986,0.03558395100695142,1.1611599367784249,True,1031.8620689655172,1941.7321193080954,1.8817748783563284,0.3059832622523465,0.9950853446935328,1.3892522904118827,keyword,wrnpc_14,letterario,Guerra e pace
french,parole,30,0.0006,50000,1.2797256199632145,0.022199609557690195,1.1370404146920485,True,1428.9655172413793,2099.686974676372,1.469375537297654,0.19007863737538774,0.9576134596956837,1.2532264391125392,keyword,wrnpc_14,letterario,Guerra e pace
people,parole,21,0.00042,50000,1.1126245324641864,0.004697210049564061,1.077380978661975,True,2185.8,2937.6030257409025,1.3439486804560812,0.14673899788162437,0.972423811569056,1.0419894203841495,keyword,wrnpc_14,letterario,Guerra e pace
thought,parole,18,0.00036,50000,1.152015373956625,0.011143813750272482,1.1638769552093944,True,2555.176470588235,3288.711359242669,1.2870779756693536,0.12552172629152927,1.0339768801292555,1.138970750023801,keyword,wrnpc_14,letterario,Guerra e pace
at,parole,52,0.00104,50000,1.0929714748502302,0.004118823426464561,1.069171782201062,True,946.8823529411765,1407.835184203873,1.4868110909775636,0.19575716577096275,1.0229870090625235,1.0925727479640586,appaiata,wrnpc_14,letterario,Guerra e pace
but,parole,48,0.00096,50000,1.2159033290769328,0.012244241116881969,1.1280831774431685,True,1011.9787234042553,1141.019138073726,1.1275129720468666,0.059935226587214334,1.0161086244841744,1.1128956856440009,appaiata,wrnpc_14,letterario,Guerra e pace
them,parole,33,0.00066,50000,1.041615955873771,0.014582885696693809,1.1310104243592527,True,1304.28125,1816.784224487535,1.3929390033687405,0.1642076972357287,1.0631228724614847,1.0841518366021479,appaiata,wrnpc_14,letterario,Guerra e pace
one,parole,32,0.00064,50000,1.0650367067772684,0.010241373218127138,1.005540796464834,True,1336.774193548387,1916.191860777993,1.433444683497051,0.17811980129918417,0.9370293040970882,1.1155566939009287,appaiata,wrnpc_14,letterario,Guerra e pace
when,parole,33,0.00066,50000,1.1225583850238259,0.008591391613360295,1.1538416837821683,True,1436.53125,2036.7962823429664,1.4178572741407236,0.1728213152239207,1.0086198788226477,1.0208965754040145,appaiata,wrnpc_14,letterario,Guerra e pace
or,parole,21,0.00042,50000,1.2364254397863546,0.008734150718321615,1.258903228985827,True,2204.15,3147.8177950848158,1.4281322936664091,0.17632165050609402,0.9226359131813634,1.2008300080309162,appaiata,wrnpc_14,letterario,Guerra e pace
any,parole,18,0.00036,50000,1.2144916097764706,0.007381855215768617,1.2231056084536218,True,2527.470588235294,4897.170153742453,1.937577503982631,0.3191668994984837,0.9965127329031374,1.133869684745723,appaiata,wrnpc_14,letterario,Guerra e pace
vocali,vc,14662,0.29324,50000,1.3180311942911518,0.014294929517517244,1.2210350227845954,True,3.4097946934042698,1.520033421269212,0.44578444098393544,-0.383332081398587,0.948195769904098,1.004531974743409,vocali,wrnpc_15,letterario,Guerra e pace
spazio,lettere,8106,0.16212,50000,1.0692615590857353,0.0030024514112664577,1.0844440602406058,True,6.16841455891425,3.2614956183013146,0.5287413138580289,-0.30826581441216677,0.876259487793169,0.9707813020510386,spazio,wrnpc_15,letterario,Guerra e pace
e,lettere,5036,0.10072,50000,1.2717288129842672,0.00893109878301858,1.2121202720394433,True,9.925521350546177,8.019754494908955,0.8079932742744691,-0.10619880530395306,0.9407727859665543,0.9663321684994323,lettera,wrnpc_15,letterario,Guerra e pace
t,lettere,3540,0.0708,50000,1.0728449422383737,0.008309461837213003,1.0244630363744862,True,14.121785815202035,12.665864067705174,0.8969024338317347,-0.05435048441580022,0.9995595418965739,0.9227844793095926,lettera,wrnpc_15,letterario,Guerra e pace
a,lettere,3210,0.0642,50000,1.0938395471133193,0.009205500362554726,1.0219011901932793,True,15.573075724524774,12.803608556356336,0.8221631219703742,-0.0975965740308277,1.003579178314969,0.9804755354915077,lettera,wrnpc_15,letterario,Guerra e pace
h,lettere,2861,0.05722,50000,1.1006672470781265,0.008685839349601852,1.125734785214525,True,17.476573426573427,14.777934526519179,0.8455853539372357,-0.08366703048078895,1.0406978099454127,0.974219912988772,lettera,wrnpc_15,letterario,Guerra e pace
n,lettere,2855,0.0571,50000,0.9993500784780913,0.0049192524156415705,1.0088432935645808,True,17.50770847932726,14.47508138897583,0.8267833226757064,-0.09482059266371096,0.9988755664009261,0.9066247339436947,lettera,wrnpc_15,letterario,Guerra e pace
o,lettere,2785,0.0557,50000,1.1200750828597321,0.006207712947031418,1.1225885247666967,True,17.955459770114942,15.807939042235185,0.8803973412335512,-0.06360499248950692,0.931251161011475,0.9415297592985898,lettera,wrnpc_15,letterario,Guerra e pace
i,lettere,2630,0.0526,50000,1.031801585441394,0.0046328986079917645,1.0326738731804361,True,18.99353366298973,16.32544411641768,0.8595264265242535,-0.07554266047098541,0.9636432965528966,1.0806019121089094,lettera,wrnpc_15,letterario,Guerra e pace
s,lettere,2562,0.05124,50000,1.149442254478996,0.00580510428023672,1.1265560038464826,True,19.520109332292073,18.3399241577778,0.9395400325672412,-0.031172322518515903,0.9273642569859349,0.9725305811767612,lettera,wrnpc_15,letterario,Guerra e pace
r,lettere,2469,0.04938,50000,1.1414066643664635,0.008212149932408978,1.0787374955290814,True,20.214343598055105,18.15596543179934,0.8981723964336983,-0.05364507657872185,0.9608461602035699,0.9891578631467862,lettera,wrnpc_15,letterario,Guerra e pace
d,lettere,1908,0.03816,50000,1.1762202870001455,0.0046607274731471264,1.1555935411789886,True,26.184058730991087,23.782950802845466,0.9082988640984179,-0.048053864951026204,0.9236394952438022,0.9984030853285905,lettera,wrnpc_15,letterario,Guerra e pace
l,lettere,1372,0.02744,50000,1.1795196609990257,0.0052846697231084885,1.1361576538514122,True,36.38584974471189,38.05406148158906,1.0458478158015154,0.02241017902084439,0.9505888451652472,0.909258045375304,lettera,wrnpc_15,letterario,Guerra e pace
u,lettere,1001,0.02002,50000,1.1835638819860004,0.006948285456430746,1.154533859486805,True,49.98,47.90858829931052,0.9585551880614351,-0.02116091095680929,0.9420089706436188,0.9860883008038356,lettera,wrnpc_15,letterario,Guerra e pace
w,lettere,996,0.01992,50000,1.0599929986749268,0.0057974935093085215,1.028678279142247,True,50.120603015075375,48.034083385009225,0.9583700214173688,-0.02125746315933776,1.035915652842099,0.9737085308125811,lettera,wrnpc_15,letterario,Guerra e pace
c,lettere,977,0.01954,50000,1.0477658948657307,0.006142136708915347,1.0725460531562372,True,51.01639344262295,51.47503988322304,1.0089901776595775,0.004474973426724742,0.9168680061158344,0.9480415959955679,lettera,wrnpc_15,letterario,Guerra e pace
m,lettere,945,0.0189,50000,1.182143176110619,0.010656462339614717,1.219306988321098,True,52.75635593220339,52.30256986304084,0.991398456903549,-0.004319348077544267,0.9667749476376698,1.0237901464983095,lettera,wrnpc_15,letterario,Guerra e pace
f,lettere,875,0.0175,50000,1.2523935664117396,0.006988729792460336,1.2073078281858851,True,56.97025171624714,61.09933348853309,1.072477857265784,0.03497159548010996,0.9348393242523404,0.9832595540954175,lettera,wrnpc_15,letterario,Guerra e pace
g,lettere,733,0.01466,50000,1.0978103058022743,0.006490407447656492,1.049549504688713,True,68.17213114754098,64.11244302672885,0.9404494468270915,-0.03068905158559115,1.0266094196540014,0.9407077100928273,lettera,wrnpc_15,letterario,Guerra e pace
p,lettere,722,0.01444,50000,1.137526831258789,0.008234154998657416,1.0862203369563757,True,68.85991678224688,71.95311795030736,1.0449201990447068,0.021966724699424185,0.8700119437748302,1.019514273721753,lettera,wrnpc_15,letterario,Guerra e pace
y,lettere,709,0.01418,50000,1.1292562963196584,0.015325206383257977,1.0643551927383839,True,70.60734463276836,69.73294016865805,0.9876159559793939,-0.006230602035242739,0.9212321437530013,0.9787961947729299,lettera,wrnpc_15,letterario,Guerra e pace
the,parole,475,0.0095,50000,1.3914716634288595,0.014790427530289967,1.2772228877754517,True,103.9873417721519,117.93627049651491,1.1341406414150552,0.06285463985452823,0.9458387113423582,1.0698612988884981,funzione,wrnpc_15,letterario,Guerra e pace
and,parole,362,0.00724,50000,1.0147056092671123,0.012061338936339065,0.9262475861808737,True,137.84764542936287,113.10885391833115,0.8205352624342895,-0.09857800684714181,0.9370992582470933,0.953480374143973,funzione,wrnpc_15,letterario,Guerra e pace
to,parole,257,0.00514,50000,1.1623544495433433,0.0026724793209889418,1.1567300300709271,True,194.83203125,227.82580013086667,1.1693446845941389,0.07806259917880293,1.007021311095869,1.0670934283862652,funzione,wrnpc_15,letterario,Guerra e pace
of,parole,215,0.0043,50000,1.2375966060544306,0.010263624563739948,1.1726495691556258,True,231.2289719626168,261.8942174400108,1.1326185262041977,0.062185770485752315,0.9847974680991655,1.0842206694442122,funzione,wrnpc_15,letterario,Guerra e pace
he,parole,190,0.0038,50000,1.4215335223006405,0.006658657338796501,1.366196920675555,True,261.4179894179894,480.38622525978025,1.8376173205573685,0.29518332669073316,0.9572446355459787,1.2585387429674786,funzione,wrnpc_15,letterario,Guerra e pace
was,parole,181,0.00362,50000,1.1339661282007747,0.00968382646013718,1.1741620071613446,True,270.19444444444446,292.7991112043136,1.083660738496483,0.04015084459327594,1.02634065029557,1.0252981258863234,funzione,wrnpc_15,letterario,Guerra e pace
pierre,parole,67,0.00134,50000,1.4947211492231698,0.03716355247736819,1.2167233036952947,True,320.8787878787879,222.4563926257158,0.6932723540134689,-0.18114489689713043,1.0249124822123903,1.471609343044226,keyword,wrnpc_15,letterario,Guerra e pace
sónya,parole,48,0.00096,50000,1.5261899861342132,0.01846514760352578,1.3850052697523578,True,591.9787234042553,1414.6616969893437,2.389717131815374,0.40998026613244465,1.0626265737117235,1.4623338406416202,keyword,wrnpc_15,letterario,Guerra e pace
nicholas,parole,40,0.0008,50000,1.4004342740107747,0.033316573183988216,1.1405670279549684,True,731.2307692307693,980.4553577302866,1.3408289133698426,0.14560180431092995,1.0033105265008249,1.3784218427147632,keyword,wrnpc_15,letterario,Guerra e pace
princess,parole,40,0.0008,50000,1.3328162560527905,0.0223560014975148,1.1899115412421575,True,707.4102564102565,912.9569863029726,1.2905622699559944,0.1268519410134074,1.0004938826522907,1.3082194403827867,keyword,wrnpc_15,letterario,Guerra e pace
mary,parole,32,0.00064,50000,1.2780173481721882,0.014886711319111845,1.19107928359434,True,878.5806451612904,1041.437492897631,1.1853635732055574,0.08482047357166317,0.964268502552732,1.2122097456110892,keyword,wrnpc_15,letterario,Guerra e pace
felt,parole,28,0.00056,50000,1.163954836739004,0.013108595860722364,1.232525523199559,True,1518.962962962963,1770.4110665970613,1.1655393250297634,0.07644253933254623,1.0110355717782333,1.082888532488388,keyword,wrnpc_15,letterario,Guerra e pace
eyes,parole,23,0.00046,50000,1.2147984841938122,0.012213872005459233,1.1367652302527098,True,2049.7727272727275,3116.7458904901832,1.5205324224588985,0.2065168524795624,1.0000928286021484,1.2230686070882666,keyword,wrnpc_15,letterario,Guerra e pace
at,parole,73,0.00146,50000,1.0984205862679202,0.012149248940665025,1.0036355394006466,True,690.2777777777778,906.5806245420163,1.3133562367610698,0.13545524540561027,1.0298499040346722,1.0638734006686172,appaiata,wrnpc_15,letterario,Guerra e pace
from,parole,46,0.00092,50000,1.109331804915092,0.012418108648193907,1.1175345701808286,True,1076.5111111111112,1130.0061066251374,1.0496929339250496,0.024244087054488873,0.9648395965712027,1.028412037319281,appaiata,wrnpc_15,letterario,Guerra e pace
by,parole,42,0.00084,50000,1.0583328159568228,0.011080873649464891,0.9734304346108797,True,1177.3902439024391,1455.6428799339621,1.2363299997367565,0.10567760561481326,0.9458180118079452,1.0669488051753115,appaiata,wrnpc_15,letterario,Guerra e pace
one,parole,38,0.00076,50000,1.0466019670740647,0.01636798644597604,0.9608490057942897,True,1337.945945945946,1789.8924229924785,1.3377912825372031,0.1444916340737649,0.9554895044823386,1.022395674241225,appaiata,wrnpc_15,letterario,Guerra e pace
up,parole,28,0.00056,50000,1.0132296995038619,0.0031683094490656274,1.0223205687243453,True,1657.3333333333333,1698.7364535034676,1.02498177001416,0.012336787611665866,0.9376307559293832,1.031431538690204,appaiata,wrnpc_15,letterario,Guerra e pace
an,parole,29,0.00058,50000,1.117873216351356,0.01690660636485181,0.9917732863986405,True,1643.5357142857142,1681.070150389061,1.0228376151349161,0.011289890480602416,1.0481845225895545,1.0206559662889345,appaiata,wrnpc_15,letterario,Guerra e pace
so,parole,24,0.00048,50000,1.031746930625527,0.006600141512198049,1.0212674955181695,True,2171.6521739130435,1943.090032272768,0.8947519568806291,-0.055547135200030615,0.9777409797235782,1.0175951859794707,appaiata,wrnpc_15,letterario,Guerra e pace
vocali,vc,14534,0.29068,50000,1.2946510856042697,0.010078083537484767,1.2156445088082686,True,3.440308263951008,1.584474882621791,0.4605618918585241,-0.3693360145492061,0.9951720118859774,0.9169324184671171,vocali,wrnpc_16,letterario,Guerra e pace
spazio,lettere,7882,0.15764,50000,1.0223521529775395,0.0036603514496217153,0.9988693191695646,True,6.343864991752316,3.3891085233119473,0.5342340241663625,-0.3035820927558395,0.9466077428482923,0.9682336099822827,spazio,wrnpc_16,letterario,Guerra e pace
e,lettere,4807,0.09614,50000,1.1636589812610596,0.008835010839143757,1.0988630627601974,True,10.39846025801082,8.85447086145759,0.8515174979522797,-0.08019503040718613,0.9340967779297715,0.9922520826647979,lettera,wrnpc_16,letterario,Guerra e pace
t,lettere,3721,0.07442,50000,1.09105989396958,0.006232594015180609,1.062573394762942,True,13.430645161290322,11.399632823743216,0.8487777531789114,-0.081795795390261,1.0147376547079265,0.9738773032539095,lettera,wrnpc_16,letterario,Guerra e pace
a,lettere,3130,0.0626,50000,1.1617774208700677,0.00644805653678946,1.1506906090810327,True,15.97571108980505,13.625683704223901,0.8528999822060612,-0.0793890761544515,1.0673544289881407,0.934829105291007,lettera,wrnpc_16,letterario,Guerra e pace
o,lettere,3078,0.06156,50000,1.086864293183771,0.008004140827708941,1.1296624472323187,True,16.24796880077998,14.794559764866863,0.9105482627561824,-0.04681993069087578,1.0382681532698321,1.036214533505644,lettera,wrnpc_16,letterario,Guerra e pace
n,lettere,2867,0.05734,50000,1.1097036281522499,0.004361455734217259,1.0729980679238116,True,17.441032798325192,15.155673109915991,0.8689664932785026,-0.07011014225923395,0.9466613513067478,1.018326581466737,lettera,wrnpc_16,letterario,Guerra e pace
h,lettere,2776,0.05552,50000,1.1632929049842036,0.007079582403579789,1.1387955249745916,True,17.99135135135135,15.074386480697717,0.8378684950513994,-0.08821714142505412,0.9929803790261446,0.9788188355526596,lettera,wrnpc_16,letterario,Guerra e pace
s,lettere,2604,0.05208,50000,0.9743778377433367,0.005611146770573639,0.9712654074945153,True,19.196311947752594,18.60622622513162,0.9692604639772976,-0.01560968525241096,0.9860603596022903,0.9322896185726264,lettera,wrnpc_16,letterario,Guerra e pace
i,lettere,2586,0.05172,50000,1.1943165461390373,0.0031820724610378786,1.1868150505427604,True,19.33036750483559,17.74245867521376,0.9178541831020748,-0.042832149399938575,0.8855526847573773,1.0247332607865496,lettera,wrnpc_16,letterario,Guerra e pace
r,lettere,2323,0.04646,50000,1.318417827497929,0.008222499561496429,1.253429022120872,True,21.523255813953487,20.718307703574077,0.96260100621684,-0.019055831350688706,0.9843018907954336,0.9931763443599033,lettera,wrnpc_16,letterario,Guerra e pace
d,lettere,1863,0.03726,50000,1.1726417194645578,0.014438474965898921,1.0815650886182424,True,26.81578947368421,24.68990721783488,0.9207227421763744,-0.04127470148752258,1.0102262770769828,1.1016374289338329,lettera,wrnpc_16,letterario,Guerra e pace
l,lettere,1438,0.02876,50000,1.075750731948461,0.004542378577708502,1.0990142284723206,True,34.78775226165623,37.707663308305996,1.0839350304868116,0.0402771819941067,0.9370065369282004,0.9389347127964119,lettera,wrnpc_16,letterario,Guerra e pace
m,lettere,976,0.01952,50000,1.088551388505932,0.005197428547990376,1.0958298378501619,True,51.11589743589744,51.54067694021479,1.0083101251396407,0.004137869463294639,1.0072148969874293,1.0062856931666893,lettera,wrnpc_16,letterario,Guerra e pace
c,lettere,941,0.01882,50000,1.0453053794814253,0.012664083700587515,1.092231195437549,True,53.13723404255319,55.02992986402703,1.0356190128368017,0.01749787785051378,0.9603011290135003,0.9008803361417755,lettera,wrnpc_16,letterario,Guerra e pace
w,lettere,933,0.01866,50000,1.1366744126312913,0.0049462706504076435,1.1156842002316967,True,53.56008583690987,53.216656203881904,0.9935879558880151,-0.0032163336927508663,0.9850547992235811,0.980231909932709,lettera,wrnpc_16,letterario,Guerra e pace
u,lettere,933,0.01866,50000,1.2203200703939014,0.013089089429326704,1.129796324166217,True,53.53004291845494,47.820737570443065,0.8933439049038472,-0.056332130058310434,0.9778576815819727,0.9692526752162559,lettera,wrnpc_16,letterario,Guerra e pace
f,lettere,910,0.0182,50000,1.228370710845513,0.010028569718012578,1.185125587757139,True,54.98679867986799,59.21817944748947,1.0769526662618876,0.03705075590402715,0.953206529283957,1.0043559847067527,lettera,wrnpc_16,letterario,Guerra e pace
g,lettere,842,0.01684,50000,1.1346934892229137,0.007696137218424934,1.147620276352972,True,59.22592152199762,59.520635426383855,1.004976096560638,0.002481873259822983,0.988291359863696,0.8582730846664807,lettera,wrnpc_16,letterario,Guerra e pace
p,lettere,690,0.0138,50000,1.203112862057962,0.009090019462086549,1.1312437137005718,True,72.29462989840349,79.24904802937354,1.0961955008379347,0.04589051965786659,0.9960705617187285,1.0603247594639076,lettera,wrnpc_16,letterario,Guerra e pace
y,lettere,618,0.01236,50000,1.0474611871437787,0.01003075303028227,1.097778846032142,True,80.96758508914101,81.04329201935262,1.000935027642584,0.0004672953542552009,1.0132915212409772,0.972622121482409,lettera,wrnpc_16,letterario,Guerra e pace
the,parole,615,0.0123,50000,1.2464309284371646,0.0027583820492317235,1.25226988300437,True,81.07328990228012,81.70948519334718,1.007847162633142,0.003908246991693801,1.0081229735868777,1.0364368563932127,funzione,wrnpc_16,letterario,Guerra e pace
and,parole,343,0.00686,50000,1.2045388471339589,0.009262991425352274,1.1353388151235468,True,144.78362573099415,135.29153910060828,0.9344395018258347,-0.03389121143994709,0.9479466107347904,1.05455400915797,funzione,wrnpc_16,letterario,Guerra e pace
of,parole,257,0.00514,50000,1.3332959325444818,0.005183187156861765,1.3165442676427836,True,194.484375,260.4769677635513,1.3393207951206942,0.14505098908556807,0.938020459721403,1.159650297882244,funzione,wrnpc_16,letterario,Guerra e pace
to,parole,248,0.00496,50000,0.9673888182862131,0.028693662357737418,1.1669140547035686,True,201.29554655870444,224.07972072512237,1.1131876713416176,0.05356252682931715,1.0492147177636892,1.0089918133119224,funzione,wrnpc_16,letterario,Guerra e pace
that,parole,164,0.00328,50000,1.0962813513683731,0.008195046490121349,1.1510224456471834,True,298.00613496932516,305.7768188157709,1.0260755834682587,0.012869995414298455,0.9790409859158243,0.9315250813581634,funzione,wrnpc_16,letterario,Guerra e pace
he,parole,159,0.00318,50000,1.3497545124791765,0.013030869883262361,1.2825325240137946,True,298.38607594936707,482.7476259684084,1.6178624435891087,0.23601791801635488,0.9778073591774312,1.269776839388351,funzione,wrnpc_16,letterario,Guerra e pace
pierre,parole,49,0.00098,50000,1.4757037000006556,0.021992165249875472,1.3040507981445215,True,509.1875,567.8434627063148,1.1151952133670107,0.054460795220711865,0.9988078838859686,1.4087979185788642,keyword,wrnpc_16,letterario,Guerra e pace
french,parole,32,0.00064,50000,1.1890103764641207,0.02235268997143088,1.0550731187540834,True,1582.7096774193549,2256.054124550922,1.4254377519378483,0.17540658448065172,0.9619524329912182,1.1772231958069788,keyword,wrnpc_16,letterario,Guerra e pace
army,parole,30,0.0006,50000,1.4499675034917348,0.014053547051720745,1.335783570468116,True,1122.5862068965516,2367.3576366495527,2.1088426190396876,0.35667377056938504,0.9886997758556673,1.4118910777479297,keyword,wrnpc_16,letterario,Guerra e pace
prisoners,parole,24,0.00048,50000,1.2265956943580625,0.020479571835599605,1.0889116230869853,True,1452.1304347826087,2347.2348394023866,1.616407715987152,0.23559314254452338,1.0182440742396757,1.2008900142039731,keyword,wrnpc_16,letterario,Guerra e pace
kutúzov,parole,26,0.00052,50000,1.3770943261807411,0.022290074229439325,1.2340982723467158,True,715.32,1092.1028919779797,1.5267333388944522,0.20846415836065996,0.9496171127354013,1.3945716560298163,keyword,wrnpc_16,letterario,Guerra e pace
moscow,parole,21,0.00042,50000,1.0896726747462642,0.010169851648615735,1.0746339158873435,True,2239.8,2317.2335048047,1.0345716156820697,0.01699208590919021,1.0295314715194834,1.0700892955069856,keyword,wrnpc_16,letterario,Guerra e pace
whole,parole,20,0.0004,50000,1.2771709492575831,0.014186656542569783,1.1689558185682851,True,2190.4210526315787,3348.9429396252035,1.5289037400374568,0.20914348445292066,0.9299058497127516,1.2874846434579326,keyword,wrnpc_16,letterario,Guerra e pace
by,parole,47,0.00094,50000,1.038528035056287,0.00505479785707049,1.028113263199855,True,966.2826086956521,997.8093708618447,1.032626854589414,0.01605157115569276,0.887742979652391,1.0194302697084343,appaiata,wrnpc_16,letterario,Guerra e pace
