corpus,titolo,sequenza,tipo,n_eventi,mean_tau,cv_tau,J
letterario,wrnpc_0,d,lettera,2070,28.98356694055099,0.9154904181644054,-0.2154924059948996
letterario,wrnpc_0,l,lettera,1929,31.108402489626556,1.0625944627313786,0.07966198711661901
letterario,wrnpc_0,u,lettera,1229,48.84446254071661,0.9412785814604767,-0.22320789810662076
letterario,wrnpc_0,m,lettera,1127,53.22113676731794,1.0178833285327546,-0.08213356972011546
letterario,wrnpc_0,c,lettera,1124,53.183437221727516,0.9049703224631465,-0.18604961665177266
letterario,wrnpc_0,w,lettera,1080,55.54587581093605,0.9472040737328968,-0.18957804251079266
letterario,wrnpc_0,p,lettera,1038,57.701060752169724,0.991864334564255,0.022746115722692764
letterario,wrnpc_0,y,lettera,975,61.487679671457904,1.0511962248242113,-0.1620919496046211
letterario,wrnpc_0,g,lettera,964,62.22326064382139,0.9808893242696862,-0.09357045157621681
letterario,wrnpc_0,f,lettera,846,70.92307692307692,1.1221610690626707,0.06890521170126848
letterario,wrnpc_0,the,funzione,512,116.9334637964775,1.004290810589014,-0.33070859902974514
letterario,wrnpc_0,and,funzione,361,166.21666666666667,0.8804118630254992,-0.4079475585801408
letterario,wrnpc_0,to,funzione,351,169.04,1.027578546292371,-0.11963959913827438
letterario,wrnpc_0,of,funzione,224,263.56502242152465,1.0448202626643488,-0.18860652409814077
letterario,wrnpc_0,he,funzione,184,325.60655737704917,1.2917116553351484,0.05854795445152167
letterario,wrnpc_0,his,funzione,160,371.39622641509436,1.2129764110164054,0.014619993593667942
letterario,wrnpc_0,prince,keyword,102,588.7326732673267,1.2496295326747449,-0.17115615777187798
letterario,wrnpc_0,pierre,keyword,80,658.5569620253165,1.8027845495980654,-0.20266005996882558
letterario,wrnpc_0,anna,keyword,63,873.9516129032259,1.4316920068924879,-0.27075996141161074
letterario,wrnpc_0,pávlovna,keyword,61,903.0833333333334,1.452105837497308,-0.22368984469363773
letterario,wrnpc_0,princess,keyword,51,999.52,1.1067464116484496,-0.04956104105114065
letterario,wrnpc_0,andrew,keyword,56,727.6909090909091,1.3444173053768036,-0.05317876163336611
letterario,wrnpc_0,vicomte,keyword,41,784.3,1.3731572824211964,0.12741661354389822
letterario,wrnpc_0,said,appaiata,99,591.8673469387755,0.7953050087874375,-0.3258115982402792
letterario,wrnpc_0,not,appaiata,74,802.3561643835617,1.0812095151398142,0.14540737970697196
letterario,wrnpc_0,all,appaiata,66,916.7692307692307,1.0677264482581406,0.23747069530158504
letterario,wrnpc_0,this,appaiata,48,1217.8297872340424,1.1254019156170372,-0.018724306227218844
letterario,wrnpc_0,be,appaiata,55,1095.2407407407406,1.1569068889544372,0.1793570571765735
letterario,wrnpc_0,have,appaiata,55,1075.7037037037037,1.242269201195126,0.2105468532330232
letterario,wrnpc_0,an,appaiata,39,1533.6842105263158,1.153093205821414,-0.04056702819717737
