modello,temperatura,sample_id,n_continuations,n_token,n_tipi,n_char,n_parole,alpha,MAPE,alpha_rango,beta,R,TTR,TTR_parole,rip_8gram,dist_rip_media,dist_rip_sd,alpha_DFA,alpha_DFA_mescolato,R_gzip,compr_condizionata,prefix_media,prefix_trend,prefix_var,gap_shuffle,NCD_shuffle,H_char_norm,H_parola_norm,quota_non_ascii,H_bit_char,D_s_umano,LCS_umano,alpha_DFA_o2,scarto_ordine
Qwen2.5-1.5B,1.3,1,1,20000,8697,52574,4447,1.4716836484785103,0.6121871495240176,0.767476099808131,0.7716807747482395,0.6705724164425663,0.43485,0.951427928940859,0.0,1064.0555555555557,978.3057476078064,0.5083108589353976,0.5332733755608303,0.6925082666899737,0.6748417952232364,0.8207377972187434,-0.05147685818225239,0.1824160235808479,0.0012979565809303484,0.9714556163230963,0.5914596286538925,0.9963995104147809,0.1844828242096854,4.107983609900105,1.4635671998685484,16,0.5132154934287236,0.00490463449332601
Qwen2.5-1.5B,1.3,3,0,20000,9009,53941,5521,1.4213450938612129,0.4941130129158949,0.7535319061532455,0.8012017466993332,0.7059269077826169,0.45045,0.9489222966853831,0.0,1559.6312056737588,1305.1675874640127,0.4993490694182244,0.4763580690969153,0.6896241117513333,0.6636173324539015,0.7575305725762148,-0.024094784302183453,0.059568704568533276,-0.0011016519277775583,0.9731718947608484,0.5775858111560506,0.9965235891888937,0.1784727758106079,4.033540871943933,1.3511985333383567,17,0.502251103901311,0.002902034483086624
Qwen2.5-1.5B,1.3,2,1,20000,9076,54379,5658,1.4756697443365399,0.66765072432309,0.7918661002432444,0.8115020789000387,0.7076199435559737,0.4538,0.9418522446094026,0.0,1476.8784194528876,1213.1984619239026,0.5710820916154724,0.4995098388268182,0.6864860249331132,0.6574288359176117,0.7208410032745375,-0.0057287072196484665,0.02621012145330332,-0.0013643713050359718,0.9727807952236825,0.5734200459834402,0.9958373424460986,0.17633645341032383,3.9522146103307096,1.2568643441525165,15,0.5671089891930479,-0.003973102422424546
Qwen2.5-1.5B,1.2,5,2,20000,8614,51022,4268,1.4616153394312947,0.4604858048510415,0.713356167619303,0.7837289088017475,0.6574947084856648,0.4307,0.9566541705716963,0.0,1055.7351351351351,967.8921539812662,0.5655118936700753,0.47192628332626907,0.6986270537924826,0.6797395426993939,0.7437273550410632,-0.013001283868820677,0.05756579407135312,-0.00371103018830643,0.9740764604810996,0.5940185860215632,0.9961282545563044,0.18303868919289717,4.163669153275636,1.4034522753873762,17,0.5558962751111135,-0.009615618558961758
Qwen2.5-1.5B,1.3,4,1,20000,9402,55384,5725,1.52300020534483,0.7110437882669814,0.7593053124206154,0.7880397313070083,0.7017194570135746,0.4701,0.9414847161572052,0.0,1458.358208955224,1207.6132140182215,0.5787210545830582,0.49833392671148935,0.689569770733088,0.6655179345797076,0.7726815925857338,-0.023836185440022938,0.11596403066299113,-0.003130907943751815,0.9742842483324782,0.5744041651050378,0.9957992902450923,0.17116856853965043,4.001044334074386,1.3220659160897885,20,0.523021215381605,-0.05569983920145327
Qwen2.5-1.5B,1.3,5,0,20000,9069,53722,5126,1.490935747050792,0.6598109083501662,0.7720143912105681,0.795089202499258,0.7108092812676854,0.45345,0.962738977760437,0.0,1497.2931937172775,1198.719114776971,0.5356660160056953,0.48787555850522435,0.6916533529081567,0.6655300049546793,0.7371171488629275,-0.014894751613144611,0.05013517390477484,-0.0007819235090026355,0.9738835476755316,0.5773775167949808,0.9975366009733835,0.18225308067458396,4.019968027016169,1.2582516116405433,15,0.5358716246737332,0.00020560866803787103
Qwen2.5-1.5B,1.4,1,2,20000,9304,56201,5765,1.443132818088615,0.8157697056178037,0.8176812860892124,0.8056455902139998,0.7258393618994621,0.4652,0.9503902862098873,0.0,1471.0944055944055,1204.2481019655309,0.5004487346853705,0.5001390333943146,0.6842251332149201,0.664615728828728,0.7134013803591834,-0.012261970453270312,0.025013509983729657,-0.0012653594611738983,0.9749736351099213,0.5697019686320576,0.9967428378146358,0.17597551644988524,3.9894683862078577,1.3003320587773646,15,0.5111548362097891,0.010706101524418532
Qwen2.5-1.5B,1.4,3,1,20000,9184,54389,5175,1.4562236875549512,0.7606198036371199,0.824640427328736,0.8224478874997927,0.7420333839150227,0.4592,0.9584541062801932,0.0,1459.0046511627907,1115.97052764982,0.5413855748185049,0.5215428350280104,0.6940920468767778,0.667077717235446,0.7605062981272707,-0.018191818239248363,0.10024159481272175,-0.0010655195455880895,0.9740999528717497,0.5788135612632047,0.9972443794959667,0.17944805015720092,4.031186159735105,1.3433373509062034,15,0.5260588224957548,-0.015326752322750159
Qwen2.5-1.5B,1.4,2,2,20000,9232,56031,5527,1.4769328066897285,0.8543584227925678,0.8329478681984565,0.8066129106020252,0.7086803627614289,0.4616,0.9540437850551836,0.0,1574.9803149606298,1297.3328225125597,0.5188406361095893,0.5126133033918123,0.6861901978792686,0.6643106579131164,0.7352672795924107,-0.013833233401674016,0.041594885170772165,8.569433579364016e-05,0.9745898481069133,0.5730918981804296,0.9970390800379969,0.1772947118559369,4.01409969912046,1.3174416911296978,14,0.5065378583928511,-0.012302777716738156
Qwen2.5-1.5B,1.4,4,0,20000,9205,55546,5262,1.498801812354016,0.6655008374829199,0.7824434779947259,0.8140634692372044,0.7027376988531262,0.46025,0.9568605093120487,0.0,1510.035242290749,1178.137651019256,0.4824920941192488,0.4783950847702127,0.6868091893555699,0.6646628848813253,0.7339767458242397,-0.020331925204028854,0.05323197724323449,-0.0014250930784357463,0.9732119212043431,0.5762922019243641,0.9972247258965486,0.17351384438123357,4.014431983537927,1.2957078338172745,15,0.49595368104633225,0.013461586927083435
Qwen2.5-1.5B,1.4,5,1,20000,9328,55871,5896,1.47677517063695,0.7034062256374191,0.8116984415266072,0.8231401636127038,0.7056134576705065,0.4664,0.9450474898236092,0.0,1502.25,1238.8889072620825,0.5110598792852242,0.4934870902119651,0.687080911935628,0.670351505653196,0.7305153667116353,-0.021859699503770442,0.07996514302946232,0.0008098950145604134,0.9767607351984385,0.570375174856306,0.9962316035999503,0.17379320219792022,4.047204802397832,1.2059978695915248,15,0.5131676413813038,0.0021077620960795462
Qwen2.5-1.5B,1.5,1,1,20000,9412,57117,5469,1.4635581415628012,0.7555272887495275,0.8133820770692095,0.8184309311631359,0.7165785154112712,0.4706,0.9537392576339367,0.0,1622.300395256917,1322.6074276921347,0.47778691077803986,0.5067084421339769,0.6807123046928633,0.6601120509722069,0.7230388500750794,-0.010137767325955569,0.026446119053211644,0.0006331932134621132,0.973678371891325,0.5684199802472127,0.9970961856389662,0.1688113871526866,3.963818510159752,1.315129578649653,17,0.4924230092003765,0.014636098422336652
Qwen2.5-1.5B,1.5,2,1,20000,9459,57692,5892,1.460250774788575,0.683786679524848,0.8369816104965465,0.805016405129828,0.7226370424330723,0.47295,0.9421249151391717,0.0,1588.049853372434,1326.4445101738556,0.5546821728543079,0.4921940399403235,0.6803957693619925,0.6639055195604036,0.7016345861115295,-0.004578283357284056,0.017558085589213776,0.0013746753219751051,0.9743862323491655,0.5710956300435595,0.995970372773659,0.16884490050613604,3.9919088326343,1.3696954331787177,15,0.5284347804240895,-0.02624739243021834
Qwen2.5-1.5B,1.5,3,2,20000,9158,55306,5109,1.4531243628178463,0.6712188116644355,0.8566435049045793,0.8110484653772816,0.7272727272727273,0.4579,0.9540027402622823,0.0,1464.9404255319148,1218.0607628451044,0.5240532557232662,0.4660797660696019,0.6848247393829147,0.6604785012978219,0.6982482279970434,-0.005768595795129604,0.014937814458314646,-0.0005354132624891816,0.972844854007887,0.5812938080789322,0.9969740483966305,0.18077604599862582,3.9922619679169107,1.443220610044152,16,0.5246079659434558,0.0005547102201896026
Qwen2.5-1.5B,1.5,4,1,20000,9090,54956,5151,1.4587548452737293,0.7133038588504782,0.8588563847871993,0.786311276460456,0.7096106827158172,0.4545,0.9551543389633081,0.0,1366.8528138528138,1178.3724467917107,0.5332082071998383,0.4964614515530339,0.6837871982032566,0.660106981981982,0.7296513790319065,-0.02407629945145373,0.10003249126791637,0.00027311871615043337,0.9732925502432616,0.5791918019049701,0.9970855364963127,0.18249144770361744,3.999094288579505,1.4358218501080073,16,0.5156318884144804,-0.017576318785357925
Qwen2.5-1.5B,1.5,5,1,20000,9487,55978,5300,1.4798170575326148,0.7381805896522512,0.822800487477006,0.8058980106628387,0.7630551942018212,0.47435,0.9552830188679245,0.0,1471.0084388185653,1222.7165404644736,0.502106427917653,0.5157364533285753,0.6917012563723988,0.665838018023108,0.7415696226457661,-0.021066273649012916,0.03975338446961451,-0.0010254291149675021,0.9738018525976642,0.5755567649757444,0.9971148820006173,0.1764621815713316,3.9796061063348023,1.3410252384261583,16,0.5129869864093793,0.010880558491726311
Qwen2.5-3B,0.4,1,0,20000,97,78338,15504,0.3810790595380823,0.6732492416746196,,-2.5719552208543746e-16,0.0,0.00485,0.0042569659442724455,0.9897399496676776,32.15267521699702,11.409645907079433,0.13463713955387577,0.49727147768190183,0.009816786333250805,0.0042086500136162205,0.054450700051146085,-0.0005350868348642266,0.1466712778331578,0.20145350247266247,1.0131650135256989,0.8124761066106282,0.8162089183621316,0.015599070693660804,0.000991511658684707,2.1456403814818534,21,0.15544358072261472,0.02080644116873895
Qwen2.5-3B,0.4,2,0,20000,130,72698,16826,0.2457677209648066,0.5077637413261501,-0.0,0.0017577071199602497,0.007751937984496124,0.0065,0.005705455842149055,0.9864439027290565,8.098445905558876,2.4786338571039206,0.8015070565291375,0.5062295819418416,0.012158890845070422,0.0039340834685961095,0.5678693785648015,-0.07981117526726038,0.2357357797407909,0.14180752409651165,1.029283771532185,0.7015140990791165,0.471074285717049,5.502214641393161e-05,0.000991511658684707,1.5232197018537124,21,0.6605998778727769,-0.1409071786563606
Qwen2.5-3B,0.4,3,0,20000,152,84061,16981,0.29562418425926323,0.6307595789554254,-0.0,-6.327021731799151e-17,0.0,0.0076,0.00636004946705141,0.984034405561447,15.105849582172702,5.575582357936552,0.5789353949249896,0.5048893210708674,0.014035087719298246,0.004853560467274155,0.06808740059148045,-0.0002851308523242369,0.15466128622388245,0.16439919188404611,1.023428454675475,0.7517760980055774,0.580700044878605,0.0001070651074814718,0.000991511658684707,1.8122337618593498,24,0.4424566774519391,-0.13647871747305046
Qwen2.5-3B,0.4,4,0,20000,111,77478,18261,0.3139132431457359,0.5824844986289083,-0.0,-1.45951183525787e-16,0.0,0.00555,0.004326159575050654,0.9858113290237757,17.114563854361457,10.400838822784578,0.4767683567208246,0.5008045733359847,0.014518751774514106,0.005808100363974289,0.4302704706438943,-0.06242752501041385,0.1725848469457297,0.18855225042466905,1.0178559917488559,0.7380979976906029,0.6381631668903653,7.744133818632385e-05,0.000991511658684707,1.6018315261752458,27,0.3891420893089702,-0.08762626741185442
Qwen2.5-3B,0.4,5,0,20000,162,75807,15067,0.5035786159199311,0.745349503200091,0.4171229671941977,0.0014094282861033672,0.006211180124223602,0.0081,0.007898055352757682,0.9792164674634795,55.857974310944606,50.68656107760292,0.23872805615187725,0.48425863157202353,0.015483920544050409,0.005506325872048353,0.0749659387353191,-0.0002921832150901557,0.17173279623389112,0.2010734003528484,1.0034675751307944,0.8042195831958127,0.78997991018977,0.01579009853971269,0.000991511658684707,1.8732735313325406,21,0.306968569795534,0.06824051364365674
Qwen2.5-3B,0.5,1,0,20000,213,72936,16682,0.3793937585630037,0.36903202719047384,0.654079283696897,-3.0413054029502794e-16,0.0,0.01065,0.008692003356911641,0.9739130434782609,10.951381750015118,13.361259128751852,0.8454185019454284,0.49028645327725606,0.0203620219515203,0.005155204562904464,0.10691936670766342,-0.00034182483109310483,0.2487365203293211,0.16078379834848944,1.0241749808135072,0.70046970497805,0.48791453254905787,0.00039760886256444005,0.000991511658684707,1.7095759677453475,26,0.614691051649538,-0.23072745029589048
Qwen2.5-3B,0.5,2,0,20000,80,74433,15546,0.19433953477845245,0.4961476150071735,,0.00959927384514459,0.03896103896103896,0.004,0.003216261417728033,0.9937576420619088,7.015681466184822,0.6792327185430699,0.536525197216245,0.5112633450677384,0.008261132379609107,0.0038687837511082452,0.05774965409666561,-0.00011352690843862566,0.1863902588472826,0.10747910327389296,1.031224225285731,0.696149291012258,0.5058598503679048,0.00012091411067671598,0.0024787791467117677,1.8991691911090458,24,0.5038279442899583,-0.03269725292628678
Qwen2.5-3B,0.5,3,0,20000,107,74421,15706,0.3082321293644816,0.5069580563584227,-0.0,0.002137310923396885,0.009433962264150943,0.00535,0.004902584999363301,0.9860500668832409,11.084074476933905,5.961236815345403,0.5360571718196209,0.5155905230713149,0.01331595495955497,0.005482249872349574,0.07261592889415543,-0.0004994238872235204,0.19407494483639703,0.15435932581680528,1.0220289383840027,0.7700588980367439,0.544954149260637,1.3437067494390024e-05,0.0014872674880270604,1.8714238413485045,20,0.4316982549531881,-0.10435891686643278
Qwen2.5-3B,0.5,4,0,20000,176,68512,16339,0.409786391784245,0.4241161158687463,1.6197227530909966,0.018013219100486432,0.0,0.0088,0.006732358161454189,0.9785084496693608,23.104689136730546,51.96891453272878,0.39721132732716513,0.4801187529251106,0.019217590364959247,0.005137786081270434,0.07840860680628717,-0.00019332956473861617,0.1566136613719623,0.1823035472328863,1.017622439239298,0.7787398196440605,0.6211678340006425,0.000788183092013078,0.000991511658684707,1.6818306179848062,25,0.34205962519893435,-0.055151702128230784
Qwen2.5-3B,0.5,5,0,20000,176,73478,17185,0.31296652158833715,0.4658948808587657,-0.0,-6.516821640485059e-17,0.0,0.0088,0.006866453302298516,0.9817790196763302,10.329114665729184,6.598401128940637,0.9118992352876655,0.47702527902117753,0.016380729513884165,0.004491140205231498,0.5858223615862664,-0.03264197977268556,0.21248776548298023,0.15598213386021517,1.027068150876912,0.6714905444700328,0.5076968684462675,0.00020414273660143172,0.000991511658684707,1.4723532272927202,30,0.7398371676980333,-0.17206206758963216
Qwen2.5-3B,0.6,1,0,20000,158,83807,15556,0.3599757196114015,0.5711749831414118,-0.0,-2.3596486277776463e-16,0.0,0.0079,0.0066212393931601955,0.9840504212489549,21.009577428331067,15.908397471483337,0.45197625776111394,0.5210803316323367,0.015283842794759825,0.005297823596792669,0.0433444988626513,-0.00027244669952822476,0.051136305731150675,0.15419537179013715,1.0195,0.744318726839149,0.5772588727549053,4.772871001229014e-05,0.000991511658684707,1.9283018083576138,21,0.38918906003353276,-0.06278719772758118
Qwen2.5-3B,0.6,2,0,20000,174,73013,16042,0.36533235586790463,0.3235812214477809,-0.0,-2.062512726328951e-16,0.0,0.0087,0.0077297095125296094,0.9758029310882445,11.29984922728986,13.227497610249586,0.7414880137637777,0.49674964382229825,0.019047227813608292,0.005889281507656066,0.09219507055686217,-0.00011836082866971584,0.22360476474577623,0.11219096269433881,1.0228668219352106,0.7142853619949672,0.47002266150330957,0.0001232657198033227,0.000991511658684707,2.1299180166175464,19,0.5627370943817317,-0.17875091938204601
Qwen2.5-3B,0.6,3,0,20000,221,85303,16342,0.3329495309409688,0.415731485122637,0.48306134960205455,0.001857547403819053,0.0,0.01105,0.008995227022396279,0.9685338230792776,14.880086446434085,10.184628217177831,0.6529205236400367,0.5038644441195341,0.01954191318610509,0.004196755134577511,0.4852599764420805,-0.020708441821456036,0.23435122399949596,0.15314842043237223,1.025593395252838,0.7371505571638862,0.5585562202159386,0.0005040854366200485,0.000991511658684707,1.698015405345122,26,0.37446812816887387,-0.27845239547116285
Qwen2.5-3B,0.6,4,0,20000,191,81694,16254,0.44044511460477487,0.5256014324494503,-0.0,0.0196766516273749,0.0,0.00955,0.007198228128460687,0.980365605958023,23.959533990208836,35.09194058771597,0.4911990318512358,0.5296918693792466,0.01868895797126282,0.005973510906553725,0.0796207544326098,-0.00027997549872892466,0.16958765927172986,0.1648022934102614,1.0205062263129399,0.7562814067375283,0.6074794902180622,8.568560726613949e-05,0.3222412890725298,1.792812017026971,22,0.38905061298451094,-0.10214841886672488
Qwen2.5-3B,0.6,5,0,20000,195,69699,15243,0.3351634003089543,0.3880182457638735,-0.0,4.5406444839318534e-18,0.0,0.00975,0.009184543724988519,0.9751247046468889,5.524332913990598,8.001567447475976,1.0825371281326062,0.5089067153855806,0.01765330121034819,0.004045911047345767,0.5864900295702395,-0.022914352777147175,0.2034939241911975,0.10127866702792294,1.0364392271949132,0.6203225427715148,0.3476591032533145,0.00025825334653294883,0.000991511658684707,1.586109161310939,24,0.8657023455294455,-0.2168347826031607
Qwen2.5-3B,0.7,1,0,20000,482,65059,12096,0.6133519654867958,0.13169231447101631,0.8615798117992909,0.10124394419612445,0.0,0.0241,0.027529761904761904,0.879063611547688,13.19076766131089,73.9342251739736,0.8695692579241175,0.4761856405323442,0.0512588549173541,0.006055948355364279,0.47861391397298503,-0.018834600062788167,0.20979277920113676,0.07104307944203525,1.015523603511897,0.6131278082446961,0.3444544119551414,0.0017983676355308258,0.000991511658684707,1.6610216056644,28,0.760530082995741,-0.10903917492837656
Qwen2.5-3B,0.7,2,0,20000,337,78219,13825,0.40701506405469695,0.293617968021311,0.5678847861287332,0.027318705500801604,0.002976190476190476,0.01685,0.017721518987341773,0.9391373570704877,10.667304860088365,29.33064124275472,0.7762887418522848,0.49214991197476693,0.028318040646662178,0.005313146511190521,0.4469079038112252,-0.007804610602471375,0.15402154158421838,0.10651422715019149,1.0272598117563487,0.7164175943366069,0.4468403630957075,0.04144773009115432,0.001983023317369414,1.2998696362813553,23,0.5829535486896545,-0.19333519316263026
Qwen2.5-3B,0.7,3,0,20000,241,75348,16986,0.3965040911694238,0.36877623164547,-0.0,0.0015598935058988878,0.0,0.01205,0.010243730130695867,0.9618941044820072,14.853556983107305,17.54508392964501,0.7843153660299796,0.48444835659248964,0.025341984104870704,0.006662419705897967,0.533988790428402,-0.010249439168563924,0.1964924965645477,0.16165590315273584,1.0198618307426597,0.7149370743787483,0.5100406019944219,0.0001858045336306206,0.000991511658684707,1.656859803200319,25,0.5244671992605303,-0.25984816676944933
Qwen2.5-3B,0.7,4,0,20000,234,66363,14735,0.42123892378085187,0.4021411534447423,-0.0,0.0009748277895050086,0.004291845493562232,0.0117,0.010722768917543264,0.9664584464964693,17.633875282980036,21.311790771842947,0.71329398064436,0.5074896060163274,0.023863044287309267,0.006046705587989992,0.06237933729109139,-5.426234907216735e-05,0.058371824939930664,0.12638545640003307,1.019404785843555,0.7140110191231903,0.50482886498526,0.011904223739131746,0.000991511658684707,1.6471489307841296,23,0.607756567734877,-0.10553741290948304
Qwen2.5-3B,0.7,5,0,20000,260,68074,14931,0.3994309868903382,0.2332821634635403,0.12550491561729718,0.0008771569272702768,0.003861003861003861,0.013,0.012658227848101266,0.9515545430179576,7.342762176095509,15.031579435414336,0.9055614507039766,0.4934032876210105,0.02993642730249152,0.006963010841143462,0.5390803706973719,-0.03529900076789621,0.22892050033379185,0.10554725151571195,1.026819081116729,0.6502601308990823,0.3633116366629609,0.00032317771836530833,0.001983023317369414,1.612467243583453,27,0.6825002028699351,-0.22306124783404158
Qwen2.5-3B,0.8,1,3,20000,188,58246,8607,0.3313388964433218,0.5021697043215748,-0.0,-2.4252945521972973e-16,0.0,0.0094,0.014058324619495759,0.9763953488372094,9.147654961112421,3.1587353176086537,0.6430952537971331,0.4743662378163754,0.01699454114738902,0.003571060673694331,0.047764887809743556,-4.337801216849723e-05,0.047992373286252554,0.08862512331377612,1.027603305785124,0.7825424879411114,0.4903167337637108,8.584280465611372e-05,0.0010184301999606727,2.7911821859104453,20,0.5807768859105471,-0.06231836788658596
Qwen2.5-3B,0.8,2,7,20000,573,95867,15416,0.6104224242527044,0.3436889953192574,0.9546493818085826,0.08188566192191216,0.0,0.02865,0.02237934613388687,0.9083652410928678,11.20031849246898,84.42233981784227,0.8818420889187076,0.5127842465888933,0.0390513866824492,0.004318437852046564,0.09306083147083716,-5.387591736276286e-05,0.06614962212682368,0.056299143793939396,1.0225809970546527,0.5393957618993789,0.3470857451090534,0.003942962646166043,0.002974534976054121,2.04344500986386,20,0.9372373553029475,0.05539526638423986
Qwen2.5-3B,0.8,3,0,20000,511,82016,16552,0.5035987876957089,0.2885000750856506,0.8650939257421345,0.07541205187796612,0.05578512396694215,0.02555,0.02199130014499758,0.9049864007252947,34.58617494440326,426.590538248419,0.6106152029925134,0.5142694043472666,0.04733590827677799,0.015703104045256152,0.11289981461601917,-0.00029338654145356615,0.097546169522716,0.1464461548915266,1.0174151569277876,0.6927165312840565,0.5157272969220856,0.0003901677721420211,0.22507314652142849,1.3872674880270603,28,0.47253799624055465,-0.13807720675195873
Qwen2.5-3B,0.8,4,0,20000,642,74942,15457,0.5870075742117367,0.14483187162647393,0.7597769584257181,0.10079844887777073,0.0,0.0321,0.0300187617260788,0.8783171521035599,16.04642166344294,80.2188669232683,0.8455899065869465,0.47681547867069884,0.059727711901624944,0.006431640468629073,0.4609585651674333,-0.003766440109989675,0.1136287801418359,0.08854353774370764,1.0204118826316748,0.6326691669513174,0.3690500228884983,0.001507832723973206,0.000991511658684707,1.3456494633862486,25,0.7708916079350993,-0.0746982986518473
Qwen2.5-3B,0.8,5,0,20000,716,70284,14635,0.5883526678140569,0.1862042109254402,0.7665912399595747,0.15112266834915503,0.0,0.0358,0.0343696617697301,0.8643013398960897,22.263586187376166,67.11773283535094,0.676836742216503,0.5010747589177802,0.06469668987072028,0.006829434864264982,0.4762679075842781,-0.007329166832025978,0.13239950895828215,0.11956088719765356,1.0156506768917755,0.6839942622436315,0.4240247307149619,0.0010386432189402994,0.000991511658684707,1.475127762268774,24,0.5655289878240416,-0.11130775439246143
Qwen2.5-3B,0.9,3,1,20000,1228,81632,14589,0.6218338679269646,0.17471615903590637,0.8714951910893275,0.346192324031568,0.0008149959250203749,0.0614,0.058194530125436975,0.7558633932245233,38.89665211062591,164.98674315894243,0.6600912478576378,0.5061941475163148,0.09876304366226135,0.007573008153686095,0.4540347819261213,-0.0017944818973625917,0.09104835704140532,0.09303833917772783,1.0116741500962154,0.6595638772825073,0.4578960169086857,0.011919345354762838,0.002974534976054121,0.6483163394046463,27,0.6091270462951172,-0.05096420156252068
Qwen2.5-3B,0.9,4,0,20000,1184,70402,10997,0.5989009859990744,0.19476927488266452,0.8672038691105987,0.32871625814350425,0.0050933786078098476,0.0592,0.07702100572883513,0.6418562329390355,81.31724137931035,442.71941524931503,0.8799247205040374,0.4810935506923399,0.12851451176111953,0.04244197608022499,0.44123769501551224,-0.007325172332471377,0.12387389527301564,0.06662934707468149,0.9997030438010394,0.6819807543347345,0.5205400579476462,0.001093718928439533,0.9905201470260223,0.5840396124593925,27,0.6840723834759599,-0.19585233702807747
Qwen2.5-3B,0.9,5,1,20000,817,56160,8810,0.5745212150933782,0.2555496009489574,0.8100191959991228,0.1778526338924218,0.0036855036855036856,0.04085,0.06583427922814983,0.7239577416789731,31.6955042527339,131.39507404785383,0.8543450251505711,0.5179094176068537,0.09460177142759246,0.006417657045840407,0.47073702130177675,-0.0029372655747450407,0.09940738187564477,0.05583249347399752,1.0072168548480969,0.7123282267328541,0.43625056184614874,0.0386039886039886,0.0015787665935034106,1.509347026973442,24,0.7444405730363741,-0.10990445211419697
Qwen2.5-3B,1.0,4,3,20000,4869,34091,4716,1.4245272836038554,0.3927790307219556,1.034410676451862,0.7655247283956641,0.4551703526598924,0.24345,0.7548770144189991,0.025483117434699554,241.57958477508652,438.23435420171677,0.699422898440285,0.5047204180311213,0.6503438057972115,0.6932197232405297,0.5799584031108062,-0.0024439097022712743,0.09970118060430691,0.015489950498419613,0.989310123254863,0.6582487908750879,0.9525654197582436,0.28638056965181424,5.771756998252501,1.3969783604432504,28,0.7106883521597526,0.011265453719467522
Qwen2.5-3B,1.1,1,3,20000,7201,43427,2760,1.416864915960949,0.49627293216768353,0.8913302380855537,0.7530136024961324,0.5822896066798506,0.36005,0.9416666666666667,0.0,416.5031055900621,562.8172162740357,0.5839221084580053,0.4691893238294214,0.6995792707359423,0.6761155029272649,0.729396012552888,-0.004078485544177843,0.09019981886901259,0.00429215832190788,0.9802634719106487,0.6193844164673541,0.9941855026473528,0.20540216915743661,4.460410931363933,1.2587140341365526,25,0.5683407738374476,-0.015581334620557663
Qwen2.5-3B,1.1,3,2,20000,7358,45288,2744,1.3330424804851826,0.3231515621979639,0.8245813633964119,0.79259038177028,0.5133689839572193,0.3679,0.9143586005830904,0.0,225.42978723404255,383.67498208598136,0.6186697126306775,0.4811104440847045,0.6897133790216401,0.6751378720933983,0.6545094555616133,8.574022571276035e-06,0.05895750349099913,0.0003764029364616839,0.9831864904552129,0.5954069908175569,0.9865822297162289,0.16708620385090972,4.407007183139128,1.1676168024227758,23,0.5273930634839239,-0.0912766491467536
Qwen2.5-3B,1.1,4,4,20000,7192,41555,3690,1.2700648346032157,0.38463241662202335,0.8480594085912697,0.801842949788059,0.45587044534412957,0.3596,0.8823848238482385,0.0,361.1152073732719,525.5674884198443,0.6881072445058418,0.48505772813264325,0.7063151765390927,0.6971517651261733,0.6418639856539262,0.0033154935970510922,0.0662142763223827,-0.0002764511017251392,0.983811736491044,0.6183491990706256,0.9823178700572938,0.19720851883046564,4.783661044405765,1.0839183306451432,22,0.5642131875573559,-0.12389405694848588
Qwen2.5-3B,1.1,5,4,20000,7859,49410,4751,1.4484528393151983,0.47131946389021756,0.7960287390175756,0.7982646841755876,0.5996336250763281,0.39295,0.782361608082509,0.002107925801011823,344.6499032882012,585.5843312114309,0.7351900958903034,0.48621527524349756,0.6867822956981541,0.7041086812458582,0.6607518838339047,-9.184878352523375e-05,0.04798046876870901,0.009814792242084258,0.98318684631618,0.5891786034186002,0.961023164242819,0.1501517911353977,4.526898939340476,0.8434586327204523,20,0.6562544123200854,-0.07893568357021796
Qwen2.5-3B,1.2,1,2,20000,8328,49964,3584,1.4354388195776802,0.5643897358994968,0.8014049093737335,0.7715676039976488,0.6108317214700193,0.4164,0.9601004464285714,0.0,662.006993006993,662.9667216964755,0.5431877108446047,0.5147308312175705,0.7046426483709196,0.685784626607094,0.7460330677183197,-0.006537943251459049,0.0721958562281859,0.004731414775016596,0.97408636423176,0.601603502664564,0.9959465285307173,0.1674805860219358,4.20387619790994,1.466804157340612,17,0.49597361416629504,-0.04721409667830967
Qwen2.5-3B,1.2,2,2,20000,8067,49355,2994,1.4361117218646422,0.5586121358484146,0.7637283698944203,0.753306258317834,0.559443263096849,0.40335,0.9539078156312625,0.0,408.65942028985506,561.2574326853868,0.6618525013054196,0.488850631028399,0.7016604762945161,0.676104225265045,0.6877510650605686,0.0036355255143724584,0.05860939267083638,0.00430717568540584,0.9751117635283912,0.6041540489188162,0.9948122216538493,0.16312430351534798,4.181914659319159,1.511659139453487,18,0.588212913141301,-0.07363958816411864
Qwen2.5-3B,1.2,3,2,20000,8294,49228,4074,1.3959100700869764,0.6443735383995233,0.8197812979281783,0.7727803962756631,0.6607929515418502,0.4147,0.9506627393225331,0.0,877.9900497512438,840.4170901838752,0.5821609325305606,0.4618889357889847,0.6975800854450391,0.6826805385556916,0.7050834160108217,-0.0014960000334700134,0.034148910732105166,0.006536839691633878,0.9769837935837626,0.5797247108697179,0.9948940099205857,0.18034451937921508,4.164467161916476,1.1255363552859545,19,0.5795900056839851,-0.00257092684657545
Qwen2.5-3B,1.2,4,2,20000,8577,50054,4444,1.4111603327336304,0.6395194369955834,0.8091793180850572,0.7883351651132882,0.6278231163408616,0.42885,0.9178667866786678,0.0,862.1534246575343,964.7906116904745,0.6398274476457114,0.5126704216438233,0.7074824665975136,0.697974552852935,0.7146302042144225,-0.0012697713839602393,0.06479420110012409,0.001256943555999368,0.9774602271483905,0.5836316566807689,0.9905477905378296,0.16384304950653295,4.254277299027517,1.1320102702300814,18,0.5656368028503905,-0.07419064479532089
