sequenza,livello,n_eventi,n_chars,frequenza,gamma,gamma_se,gamma_stretto,stimabile,mean_tau,sigma_tau,cv_tau,B_goh,gamma_A1,gamma_A2,tipo,corpus,titolo
spazio,lettere,11474,80000,0.143425,1.0911367688960327,0.007401663310530168,1.0934905515284383,True,6.972021267323281,3.200309690531179,0.4590217912172049,-0.3707814455132148,1.0241764305726146,0.9586430334615109,spazio,grok_v01,Winston Churchill
e,lettere,7207,80000,0.0900875,1.0255832969716865,0.006315689129239933,1.011933937871198,True,11.096308631695809,10.031602816808435,0.9040486480480439,-0.050393330049797694,0.9992059051337585,0.9577702849540669,lettera,grok_v01,Winston Churchill
i,lettere,5881,80000,0.0735125,1.0777601975714444,0.008573142795814588,1.0285002580612737,True,13.603741496598639,12.219826380770112,0.8982695226769378,-0.05359116611618033,0.9579561364759877,1.0620410623056673,lettera,grok_v01,Winston Churchill
a,lettere,5204,80000,0.06505,1.1657750414388186,0.021276149285298317,1.0358017662526882,True,15.36536613492216,13.834194460332842,0.9003491578954766,-0.052438175211381,0.9881621406418569,0.97806625872746,lettera,grok_v01,Winston Churchill
t,lettere,5080,80000,0.0635,1.035320835096074,0.003037313965884784,1.0145780291706792,True,15.748769442803702,13.471714345189651,0.8554137765567115,-0.07792667343001655,0.9592243053286302,1.0230530276885532,lettera,grok_v01,Winston Churchill
n,lettere,5074,80000,0.063425,1.049084639144023,0.005032600988436903,1.0255620789216682,True,15.768381628227873,13.184528504257093,0.8361370757703328,-0.08924329582578694,0.8904571511799809,0.9904041880410959,lettera,grok_v01,Winston Churchill
r,lettere,4904,80000,0.0613,1.029435515592485,0.0035956539814528347,1.0133144412938442,True,16.31021823373445,13.509393184593089,0.8282778924840865,-0.09392560519483951,0.9613085476079828,0.9881894206563023,lettera,grok_v01,Winston Churchill
o,lettere,4480,80000,0.056,1.0877529224167266,0.011705929437573325,1.0153639402962722,True,17.859566867604375,15.867055059373682,0.88843448315396,-0.05907830948930214,0.9473348534008083,1.0066192304505346,lettera,grok_v01,Winston Churchill
s,lettere,3994,80000,0.049925,1.026300106421228,0.004507302072318297,1.0194925426456276,True,20.031555221637866,18.730340555504288,0.9350417552837824,-0.0335694279148468,0.9847159741912764,0.984788923442084,lettera,grok_v01,Winston Churchill
l,lettere,3026,80000,0.037825,1.0244594704196175,0.01857022944958746,0.9331465294290484,True,26.422809917355373,26.033951086326592,0.9852832143044195,-0.007412940173745891,1.0143625514385197,1.0122557285764484,lettera,grok_v01,Winston Churchill
d,lettere,2724,80000,0.03405,0.9925852749814014,0.009390841922967826,1.0264001847314845,True,29.360631656261475,25.193737629924,0.8580788698580728,-0.07638057374430383,0.9839014701726828,1.0072688414523185,lettera,grok_v01,Winston Churchill
c,lettere,2533,80000,0.0316625,1.063384674276711,0.012457789503846656,1.0018883952903181,True,31.580963665086887,30.87715685851296,0.9777142073928544,-0.011268459580175682,0.9664779422752897,1.0441404209855347,lettera,grok_v01,Winston Churchill
h,lettere,2517,80000,0.0314625,1.2318150686171951,0.01774123050336859,1.122199112493387,True,31.784181240063592,32.007763784905066,1.0070343968640492,0.003504871104870086,0.9972851146706813,1.0052818652017592,lettera,grok_v01,Winston Churchill
u,lettere,1792,80000,0.0224,0.998944141470788,0.007350284017246934,1.0280083497684258,True,44.62479061976549,41.379655617807096,0.9272795467073622,-0.037732177159704804,0.9575260353703708,0.95168953917593,lettera,grok_v01,Winston Churchill
m,lettere,1727,80000,0.0215875,1.1521652667670368,0.009229451760822112,1.0914497874700897,True,46.2045191193511,46.17822314261561,0.9994308786838022,-0.0002846416559158134,0.9650976505625484,0.9713829814507874,lettera,grok_v01,Winston Churchill
g,lettere,1535,80000,0.0191875,1.0263452446149288,0.006145156136767833,1.0049978352270503,True,52.01173402868318,48.78561664981924,0.937973277778341,-0.0320059739382812,0.9260531374040187,0.983692863388615,lettera,grok_v01,Winston Churchill
p,lettere,1449,80000,0.0181125,0.9306271645895726,0.005568060081843776,0.9504459474803312,True,55.21339779005525,53.77371423693396,0.9739251049429059,-0.013209667880407418,0.9808840447134548,0.9248623379480314,lettera,grok_v01,Winston Churchill
f,lettere,1351,80000,0.0168875,1.068463939028319,0.006480917680540703,1.0348115728971479,True,59.14296296296296,55.7827739640598,0.9431853118179518,-0.029237915620561685,0.9541207246944418,1.029469580907457,lettera,grok_v01,Winston Churchill
b,lettere,983,80000,0.0122875,1.1465482311426054,0.016462371376652365,1.0458181850196788,True,81.32281059063136,76.15890001852289,0.9365010808824237,-0.03279054153103862,0.9938527031033163,0.9661883363901153,lettera,grok_v01,Winston Churchill
y,lettere,885,80000,0.0110625,1.1231503825694218,0.0023422241432900425,1.119694141623302,True,90.31674208144797,90.35323478079555,1.000404052432656,0.00020198540997988317,1.0225148651841023,0.9725135643063775,lettera,grok_v01,Winston Churchill
the,parole,525,80000,0.0065625,1.1374778872615705,0.01127546920488141,1.0600856300663344,True,151.70992366412213,145.7390994280444,0.9606431531183364,-0.02007343703471379,0.9704974996929755,1.0452601564012944,funzione,grok_v01,Winston Churchill
and,parole,342,80000,0.004275,0.9893834885754911,0.003819391309234684,0.9683949810952982,True,233.9560117302053,193.46746451030705,0.8269394878102596,-0.0947270083899538,1.0037140325147909,0.931732966752913,funzione,grok_v01,Winston Churchill
to,parole,296,80000,0.0037,0.9267876853754109,0.004615600715386279,0.9588946485605151,True,268.7728813559322,242.19632632756327,0.9011189116465438,-0.05201204814054273,1.0010388044862177,0.9599320866640696,funzione,grok_v01,Winston Churchill
of,parole,234,80000,0.002925,1.0548512016911022,0.0017841022655171426,1.058246208721323,True,341.5665236051502,372.16852422823814,1.089593090974172,0.04287585528549179,0.9568422001073866,1.0739852818006022,funzione,grok_v01,Winston Churchill
in,parole,234,80000,0.002925,1.0542522204620273,0.006127563980481907,1.0203726635875985,True,341.51072961373393,319.70205838308135,0.9361405972359367,-0.032982833403333425,1.0041419628159127,0.9968809041233658,funzione,grok_v01,Winston Churchill
on,parole,180,80000,0.00225,1.0655934060752779,0.003092848598004955,1.0702544848069606,True,438.98324022346367,419.31251217152976,0.9551902527260026,-0.022918356518769424,0.9528802116621811,1.0047951256277627,funzione,grok_v01,Winston Churchill
churchill,parole,181,80000,0.0022625,0.6567499485973328,0.010253281633060992,0.6111620048370517,True,440.51666666666665,238.00508127996721,0.5402862122809592,-0.2984599771481858,1.0688421071389966,0.688069126571991,keyword,grok_v01,Winston Churchill
british,parole,60,80000,0.00075,1.2132370091380438,0.016084590302357475,1.1204079424783797,True,1295.4406779661017,1783.8341142836941,1.3770094953976522,0.15860664255974372,1.0320705638881156,1.129175632636419,keyword,grok_v01,Winston Churchill
churchill's,parole,36,80000,0.00045,0.8363202291741617,0.012165844548016272,0.9124172007141611,True,2218.7714285714287,1506.18448767884,0.6788371565829145,-0.191300771583336,1.0618796387887184,0.84365462949374,keyword,grok_v01,Winston Churchill
german,parole,33,80000,0.0004125,1.2574949751586693,0.016880016564394196,1.1493249246400359,True,1545.0,3451.662311072365,2.23408563823454,0.3815871860796541,0.9863892195250462,1.2735465832947572,keyword,grok_v01,Winston Churchill
early,parole,28,80000,0.00035,1.050499886803531,0.013148236516058022,0.9917625700451169,True,2573.8518518518517,2691.9595051203833,1.045887510263481,0.022429146291416277,0.9755561769324287,1.0474488992948936,keyword,grok_v01,Winston Churchill
december,parole,27,80000,0.0003375,1.1812422421069142,0.011735626573068012,1.099412953498684,True,2764.1153846153848,3685.179250206677,1.3332219308635895,0.14281621754697593,1.0390980152251543,1.0971705449729798,keyword,grok_v01,Winston Churchill
may,parole,25,80000,0.0003125,1.2608294615918523,0.01850048947407354,1.1521398376456038,True,2591.25,4204.232435244895,1.6224727198243685,0.23736098954198334,0.9508131252191091,1.2616332276280262,keyword,grok_v01,Winston Churchill
his,parole,120,80000,0.0015,1.3672116456741257,0.020381141055410827,1.2420830111048966,True,604.2436974789916,862.2529316124987,1.426995325247025,0.1759357839733641,0.9467242300934374,1.2608821265005352,appaiata,grok_v01,Winston Churchill
over,parole,60,80000,0.00075,0.8625042874822209,0.00521974797349417,0.8990598282905073,True,1328.2203389830509,989.7866553088445,0.7451976349546586,-0.14600201142947417,0.9820002009042166,0.8688400232177269,appaiata,grok_v01,Winston Churchill
but,parole,36,80000,0.00045,0.9566209572175502,0.005425852739541948,0.9217621786772476,True,2079.1428571428573,1705.274536166385,0.8201815138906619,-0.09879151322934476,0.9982018235899064,0.959589026208905,appaiata,grok_v01,Winston Churchill
against,parole,32,80000,0.0004,0.9794761795719645,0.00606113824973838,0.9768254156334208,True,2469.5806451612902,2848.61719405742,1.1534821507606101,0.07127161500103454,0.9893275093557402,1.0076987265368649,appaiata,grok_v01,Winston Churchill
like,parole,27,80000,0.0003375,0.9549360253358207,0.005784415278796679,0.9861882046428412,True,3011.0384615384614,2661.309820081371,0.88385115436938,-0.061655001437468084,0.9809703878215474,0.9827386201197088,appaiata,grok_v01,Winston Churchill
despite,parole,25,80000,0.0003125,0.8753193038901913,0.005667918044719952,0.9095600313644717,True,3106.1666666666665,2945.0298391736524,0.9481235732704789,-0.0266289199726852,0.9689416530050382,0.9023789742656687,appaiata,grok_v01,Winston Churchill
though,parole,25,80000,0.0003125,0.8192174565397147,0.012961140870995203,0.9065231960047211,True,3209.2916666666665,2217.0916609312785,0.6908352032814963,-0.18284738578809498,0.9633376953633889,0.819274375823594,appaiata,grok_v01,Winston Churchill
vocali,vc,24776,80000,0.3097,1.2438528372129856,0.016406740030226716,1.1449773104800613,True,3.2287386478304745,1.826567854877329,0.5657218047377965,-0.2773661284834248,0.9560945453098219,1.0052912927598787,vocali,grok_v01,World War I
spazio,lettere,11304,80000,0.1413,1.2431792375784185,0.013657667056830976,1.1575912445994831,True,7.077147659913297,3.186981448905474,0.45032004446612295,-0.37900597018654575,0.940459067447085,0.971399839076343,spazio,grok_v01,World War I
e,lettere,7229,80000,0.0903625,1.1992720346631442,0.01639151070279674,1.1028282697164369,True,11.059767570558938,9.631958276021097,0.8709006056927756,-0.06900387648301613,1.005746826443026,1.03298530977421,lettera,grok_v01,World War I
a,lettere,5794,80000,0.072425,1.2771292238554606,0.017970341167843306,1.1557953631520297,True,13.807353702744692,11.991861065961434,0.8685126291490334,-0.0703700733940713,0.9859223782392149,0.9824621672496519,lettera,grok_v01,World War I
i,lettere,5652,80000,0.07065,1.3107342208009471,0.019338126252960768,1.1993626677845795,True,14.152185453901964,13.010894825529833,0.9193558738973803,-0.04201624472009272,0.9461390996646211,0.9517790019520991,lettera,grok_v01,World War I
n,lettere,5286,80000,0.066075,1.1456399824463765,0.005793403819180145,1.1197977869276363,True,15.119394512771997,12.3787355066903,0.8187322247748383,-0.09966710478646902,0.992974046240949,0.9787103272344723,lettera,grok_v01,World War I
t,lettere,5263,80000,0.0657875,1.0867073229685364,0.006324774862833964,1.0444663278928221,True,15.194032687191182,13.230910889664006,0.8707965266402171,-0.06906334896388798,0.9701977680646491,0.9579781593522606,lettera,grok_v01,World War I
r,lettere,4818,80000,0.060225,1.0484421584394847,0.010052945157677526,1.0327356372946606,True,16.607224413535395,13.555662813327858,0.8162509565583747,-0.10116941316843822,0.9822900162880673,0.9581072941204894,lettera,grok_v01,World War I
s,lettere,4253,80000,0.0531625,1.0699770083570495,0.0042642873525739556,1.0595695026056962,True,18.801034807149577,17.56216016444719,0.9341060396190919,-0.03406946621907319,0.968746809477741,0.9566847490797357,lettera,grok_v01,World War I
o,lettere,4172,80000,0.05215,1.00564647418135,0.005952021104502389,0.9658815813260215,True,19.170462718772477,17.399728497888365,0.9076321606389741,-0.04842015209582473,0.9917310469467254,1.0342359091612428,lettera,grok_v01,World War I
l,lettere,2864,80000,0.0358,1.001010381356676,0.004027418511500012,1.0033743544151834,True,27.93468389800908,27.686277722098108,0.9911076074167184,-0.004466053240999206,1.0064289802920958,0.9775454194657721,lettera,grok_v01,World War I
d,lettere,2673,80000,0.0334125,1.0306731090249337,0.01110684430846224,0.9675606117156266,True,29.909056886227546,27.13892942595339,0.9073816512900565,-0.04855784821422657,0.9463813677130356,0.9904589438689554,lettera,grok_v01,World War I
c,lettere,2067,80000,0.0258375,1.0308779073942378,0.006750076190582785,0.9870982342004067,True,38.66698935140368,35.54339767104185,0.9192181306908903,-0.042091030726157934,0.9939918350053043,1.003120133083752,lettera,grok_v01,World War I
h,lettere,1971,80000,0.0246375,1.122260982311777,0.0058010476392514115,1.0856323941344763,True,40.58426395939086,38.283567558934244,0.9433106288989564,-0.02917154378616387,1.011263655383538,0.9578818486187549,lettera,grok_v01,World War I
u,lettere,1929,80000,0.0241125,1.2093396806201702,0.013498647285445016,1.1214453755446498,True,41.43257261410788,40.10636632561259,0.9679912154901114,-0.016264698875658914,0.9413877364999501,0.9448366734991458,lettera,grok_v01,World War I
m,lettere,1741,80000,0.0217625,1.0155247275447854,0.003863844523767758,1.0126422802659547,True,45.9316091954023,46.050306651149405,1.002584221581311,0.001290443394820342,0.9994402879108351,0.9732611322383846,lettera,grok_v01,World War I
g,lettere,1676,80000,0.02095,1.0280127152045837,0.0076868701064113365,1.0521341134033546,True,47.724179104477614,43.313495395326534,0.9075796840948227,-0.048448993599463794,1.0629119740702908,1.0315301084924249,lettera,grok_v01,World War I
p,lettere,1429,80000,0.0178625,0.8725710256236853,0.005648089068107983,0.910331854720186,True,55.93487394957983,55.705822971016985,0.9959050416602473,-0.0020516799418204617,0.9858749068270845,0.9922311290634424,lettera,grok_v01,World War I
f,lettere,1380,80000,0.01725,1.158236784878476,0.015623360436376065,1.0594356805641645,True,57.9042784626541,59.62767500157678,1.0297628531894099,0.014663217007170527,0.9681628531058605,1.061669589145013,lettera,grok_v01,World War I
b,lettere,992,80000,0.0124,1.1122070562477064,0.006506213823275293,1.0682165413764453,True,80.49646821392533,79.30848692684157,0.9852418209960888,-0.007433945249302846,1.0102752798898573,0.9254362994147701,lettera,grok_v01,World War I
y,lettere,829,80000,0.0103625,1.0376284025972735,0.008318327061238018,1.038377504653311,True,96.42270531400966,92.31253138110786,0.9573733808907702,-0.02177745928568372,0.9692375810894398,1.027262432209968,lettera,grok_v01,World War I
the,parole,576,80000,0.0072,1.1876373856413205,0.009505629083979145,1.1458925988523783,True,139.01739130434783,144.68407145657926,1.0407623830303756,0.01997409564647434,0.9571020119167862,1.0789497521324745,funzione,grok_v01,World War I
and,parole,400,80000,0.005,1.2089791112111463,0.02137853800393586,1.0669724754125456,True,199.95238095238096,177.35196314745582,0.886970999308543,-0.059899702079616,1.0341218411305437,1.0040898730044183,funzione,grok_v01,World War I
to,parole,262,80000,0.003275,0.9518661673930557,0.012479760699855366,0.9454145467659834,True,304.5593869731801,262.5944249913654,0.8622109060604649,-0.07399220651705342,1.0002414155788408,0.8883158562962025,funzione,grok_v01,World War I
of,parole,239,80000,0.0029875,1.1448866899815915,0.0046280946823719134,1.1153528584578196,True,334.50840336134456,345.95120191480873,1.0342078059578772,0.016816278974885367,1.0138427105094276,1.0487316729617562,funzione,grok_v01,World War I
in,parole,197,80000,0.0024625,1.018438138124847,0.005507818658950736,0.990118634150759,True,401.6683673469388,401.7293861695863,1.0001519134380696,7.59509500498527e-05,1.0608477867585353,1.02212329181482,funzione,grok_v01,World War I
on,parole,163,80000,0.0020375,1.225798900305479,0.008353037215967887,1.179835167724528,True,490.2901234567901,644.4138044226081,1.3143520001569053,0.13582722080979612,0.9415783555639576,1.1236991354065664,funzione,grok_v01,World War I
german,parole,107,80000,0.0013375,1.2760923466760814,0.018717972225695417,1.1623272114684435,True,741.3018867924528,1153.2427008414254,1.555699130662413,0.21743527005793564,0.9605231985575301,1.1933717896701082,keyword,grok_v01,World War I
allied,parole,46,80000,0.000575,1.330851474267662,0.016763723771333654,1.23452017578367,True,1761.7777777777778,3057.957673237668,1.7357226954552858,0.26893175126174296,0.9813629088568293,1.2446517652863933,keyword,grok_v01,World War I
forces,parole,46,80000,0.000575,1.0099837679598307,0.021171822705272646,0.9069481951627425,True,1727.6222222222223,2065.8814241349523,1.1957946578608087,0.0891680181295077,0.9942808638959771,1.0088202635938672,keyword,grok_v01,World War I
british,parole,44,80000,0.00055,1.2332177978089334,0.015482086037776897,1.1386998338556582,True,1843.5813953488373,3295.3860329728127,1.7874914778846902,0.2825090172050622,0.9567605138222484,1.2191388171762878,keyword,grok_v01,World War I
million,parole,41,80000,0.0005125,1.1244609664697836,0.013278904597684701,1.2096479224111354,True,1951.925,2834.020831107959,1.4519107194733194,0.18430961449134323,0.9764975759491247,1.0185327138900362,keyword,grok_v01,World War I
august,parole,40,80000,0.0005,1.3071414710501412,0.015149434298511356,1.2111352144101106,True,1927.128205128205,3835.9870765621667,1.9905199178520518,0.33121997012596227,1.015324929460114,1.262057532332313,keyword,grok_v01,World War I
russian,parole,39,80000,0.0004875,1.484568624215408,0.025890355947849872,1.3141022048742144,True,1720.5263157894738,2906.9381006327576,1.689563288835191,0.25638485314611437,0.994358327088042,1.3367985613916094,keyword,grok_v01,World War I
with,parole,98,80000,0.001225,0.9003125319575204,0.003329258235059002,0.9099446545246859,True,777.7628865979382,589.0425807542107,0.7573549611383221,-0.13807400566616618,0.9695169704773908,0.9542576004322338,appaiata,grok_v01,World War I
but,parole,44,80000,0.00055,0.9835818596348991,0.004257762616977908,0.9868554595229829,True,1676.1860465116279,1410.9674873209713,0.8417726005161463,-0.08591038841576386,1.0039237575507276,0.9784343295364876,appaiata,grok_v01,World War I
for,parole,49,80000,0.0006125,1.1203790606785853,0.01089733544809429,1.0550775873323741,True,1553.3125,1617.9919542741072,1.0416396921251243,0.020395220707029836,1.0329725931895888,1.0820200449115358,appaiata,grok_v01,World War I
including,parole,39,80000,0.0004875,0.9189019815041344,0.005412680776699288,0.9440741568682627,True,1905.657894736842,1804.6038612440875,0.9469715767075236,-0.027236362321298706,0.9748383047234338,0.9267701267253704,appaiata,grok_v01,World War I
which,parole,39,80000,0.0004875,1.0112144121318718,0.0031746043264565538,1.0021350219269196,True,2072.4473684210525,2102.668969298864,1.01458256616709,0.007238505093804355,0.9816273105147412,1.017128054615356,appaiata,grok_v01,World War I
while,parole,39,80000,0.0004875,0.8988860807751039,0.00972137913746098,0.8739658492887338,True,2030.9736842105262,2073.9326331528537,1.02115189836102,0.010465269027118836,0.9162600759537375,0.8613424843541155,appaiata,grok_v01,World War I
at,parole,37,80000,0.0004625,1.065478753355193,0.005004188865037364,1.0676708952531797,True,2086.3611111111113,2068.5940726255567,0.9914841978260932,-0.0042761083332735796,0.9667347328842154,1.0394514627617335,appaiata,grok_v01,World War I
vocali,vc,24595,80000,0.3074375,1.2322025355042072,0.0030676520250929825,1.2417481605421863,True,3.252744571846792,1.9777247285492472,0.6080172251048799,-0.2437677711254329,0.9641526327814732,0.9702690637375211,vocali,grok_v01,World War II
spazio,lettere,11323,80000,0.1415375,1.3249257179175637,0.01571294754807004,1.2314354984516243,True,7.065271153506448,3.1244929222735043,0.4422325561734229,-0.38673890797921207,0.9876194106475046,0.9909219314558966,spazio,grok_v01,World War II
e,lettere,7050,80000,0.088125,1.1193361645523794,0.0056522136475034325,1.1515958269515485,True,11.336927223719677,10.155619420963381,0.8958000012309592,-0.054963603070673515,0.9911756481373296,1.0048813783373929,lettera,grok_v01,World War II
i,lettere,5887,80000,0.0735875,1.310318723964461,0.01542741803582662,1.2147582603330322,True,13.588345225959905,12.194205627638278,0.8974018119838324,-0.054072989373239747,1.0291088897636456,1.031405740087141,lettera,grok_v01,World War II
a,lettere,5610,80000,0.070125,1.1838471821688084,0.0170929878335056,1.0976408305052265,True,14.261365662328402,12.711722197649365,0.891339756558347,-0.05745146691114932,1.0115275094323668,0.9932074050799905,lettera,grok_v01,World War II
n,lettere,5110,80000,0.063875,1.0949431857104557,0.004492159592771166,1.0780677579416225,True,15.646701898610296,13.43608741315569,0.8587169040620025,-0.07601108895563399,1.004931181898347,1.0068315179426373,lettera,grok_v01,World War II
t,lettere,4998,80000,0.062475,1.1595437443332748,0.005872977466133616,1.127698654915197,True,15.998399039423655,13.963666589623374,0.872816495901481,-0.06791028612619046,0.954578012579793,0.9735877831518973,lettera,grok_v01,World War II
r,lettere,4532,80000,0.05665,1.062348400767813,0.010905432981505874,1.0977302496295722,True,17.652394614875302,15.593225460016079,0.8833490186581257,-0.06193805831326342,1.0064187386950783,1.02212080243458,lettera,grok_v01,World War II
o,lettere,4253,80000,0.0531625,1.2342780160432856,0.011617792351562592,1.1788342462708816,True,18.81255879586077,17.302011102229567,0.9197053569361568,-0.04182654529442638,0.9787219616640358,0.963553945800911,lettera,grok_v01,World War II
s,lettere,4169,80000,0.0521125,1.0649090719975274,0.015238801364558824,0.9860085047787425,True,19.17778310940499,17.51068968120829,0.9130716298809772,-0.045439161169532935,0.9619259666693049,0.9729360568348747,lettera,grok_v01,World War II
l,lettere,2864,80000,0.0358,0.9784075885555991,0.004960844250546935,1.0099735797261118,True,27.935033181976948,27.498859109628235,0.9843861265706274,-0.007868364538687942,0.9582039558620213,0.9879251118213109,lettera,grok_v01,World War II
d,lettere,2744,80000,0.0343,1.0578186595636148,0.004409003891609012,1.0351671681933305,True,29.162595698140723,25.09770464365704,0.8606128515939051,-0.07491464346636541,0.969776233194051,0.9436103669679521,lettera,grok_v01,World War II
c,lettere,2190,80000,0.027375,1.0746852611514537,0.003063179441040382,1.0914541682053112,True,36.493375970762905,34.01163336002831,0.9319947101434828,-0.03519952176860087,1.0265685630934402,0.9146321693337228,lettera,grok_v01,World War II
u,lettere,1795,80000,0.0224375,1.0628869913282726,0.004261156504377296,1.0834538870565757,True,44.52675585284281,41.92665637969164,0.9416059081028881,-0.030075151529677734,0.9421118129817353,1.0236602055590478,lettera,grok_v01,World War II
h,lettere,1790,80000,0.022375,1.1378150807319225,0.015153178140967194,1.0505782004161108,True,44.6545556176635,41.68446050953231,0.933487298954189,-0.034400381673976986,0.9897852838983234,1.0071705952329733,lettera,grok_v01,World War II
m,lettere,1707,80000,0.0213375,1.0158223648222457,0.004370267117463236,1.005092019222615,True,46.790152403282534,44.51349839466224,0.9513433085449713,-0.024934972355689613,0.983409216552804,1.0174286619588047,lettera,grok_v01,World War II
p,lettere,1651,80000,0.0206375,1.1409130733330748,0.009309934361448714,1.083479859346327,True,48.40060606060606,48.085179370281324,0.9934830012266838,-0.0032691519161718837,0.9664472763797175,0.9826964125230558,lettera,grok_v01,World War II
g,lettere,1533,80000,0.0191625,1.00084459702701,0.008256656063329128,0.9490888848051496,True,52.12402088772846,48.10432840728804,0.9228821489213473,-0.04010534453289945,0.9550991152910396,1.0294090484158465,lettera,grok_v01,World War II
f,lettere,1373,80000,0.0171625,1.1666900946367045,0.011908390368862239,1.089407796903172,True,58.182944606414,56.100911221660645,0.9642157439978755,-0.01821808837011505,0.9601955706301205,0.9644920122951043,lettera,grok_v01,World War II
b,lettere,935,80000,0.0116875,1.0568153056731668,0.004499563771621592,1.0478718461679135,True,85.42612419700214,82.3275839878931,0.9637284233806107,-0.018470770289583553,0.9556471428799956,1.005352221663238,lettera,grok_v01,World War II
y,lettere,900,80000,0.01125,1.0916995000424041,0.009933134678031228,1.0549014363492657,True,88.72191323692992,85.62671147190915,0.9651134465872585,-0.017752946260343263,1.0446448882930557,1.0256238701014888,lettera,grok_v01,World War II
the,parole,501,80000,0.0062625,1.1625462078666913,0.021618900675145238,1.0258804678956388,True,159.774,147.53718638612256,0.9234117339875233,-0.039818965777908395,0.9093880016832608,0.9204538558917169,funzione,grok_v01,World War II
and,parole,452,80000,0.00565,0.860071130620426,0.0037247646774241304,0.849476245893398,True,176.81374722838137,124.08203697345813,0.7017669096350729,-0.17524908298333305,0.9597819153954666,0.8721608774944407,funzione,grok_v01,World War II
of,parole,250,80000,0.003125,1.1301889322989511,0.011445815387883064,1.0778154864617946,True,319.82329317269074,356.34108470507397,1.1141811503787662,0.054007269130325025,1.0214254948911716,1.1052486966195258,funzione,grok_v01,World War II
in,parole,233,80000,0.0029125,1.1615943488913087,0.0033316161273966535,1.1518766388063526,True,341.2844827586207,359.79768981146987,1.0542456747614364,0.026406615054811303,0.9904346855515586,1.0331083327899875,funzione,grok_v01,World War II
to,parole,220,80000,0.00275,1.0418619494430026,0.009298422697406153,1.0286704292596174,True,361.08675799086757,374.8365230924387,1.0380788406035064,0.01868369360639193,1.0078173800179462,1.057103160658839,funzione,grok_v01,World War II
by,parole,134,80000,0.001675,1.0378862916538092,0.00459987888094946,1.0166235864682769,True,585.406015037594,614.0296118315218,1.0488952898649149,0.023864220932509696,1.0282984570995062,1.0261769980092104,funzione,grok_v01,World War II
german,parole,80,80000,0.001,1.2145573345522542,0.012243671395313273,1.1387174971644038,True,951.4303797468355,1288.5754177658234,1.3543559730652057,0.15051078813874486,1.0391028782042329,1.1600986646582407,keyword,grok_v01,World War II
soviet,parole,74,80000,0.000925,1.4474031932448401,0.023162539347283774,1.303559522277047,True,1086.5205479452054,2033.5575976706784,1.8716236904276506,0.303529913523539,1.0208388345618256,1.3895504936243144,keyword,grok_v01,World War II
allied,parole,69,80000,0.0008625,1.1658144405016968,0.01832797016795967,1.0712596446976022,True,1156.9558823529412,2392.7573205487242,2.0681491464328707,0.3481412067841407,1.0064382086559738,1.116043877984197,keyword,grok_v01,World War II
forces,parole,49,80000,0.0006125,1.1582435999427492,0.020371314974586607,1.0342821811843337,True,1440.3958333333333,2334.757983171333,1.6209141467510955,0.23690747273075893,0.9061516606717479,1.15086978312351,keyword,grok_v01,World War II
million,parole,47,80000,0.0005875,1.1292529881907527,0.019001308326151718,1.014367320907381,True,1628.6304347826087,1934.630385126094,1.187887898818697,0.08587638284399446,0.9589975443488227,1.0893143808085544,keyword,grok_v01,World War II
axis,parole,38,80000,0.000475,1.1722590102314843,0.005715767735178417,1.153034477313303,True,2048.3513513513512,3620.004889623894,1.7672773214593687,0.2772679541401122,0.9287628692307349,1.1836412543734618,keyword,grok_v01,World War II
troops,parole,35,80000,0.0004375,1.1051010827608005,0.01799456886029765,0.9828159698275373,True,1983.9411764705883,2638.0156562263887,1.3296844117724258,0.14151462322813146,0.9036292350770183,1.141737010432373,keyword,grok_v01,World War II
as,parole,79,80000,0.0009875,1.1899375563186356,0.015036071572352825,1.101518881074461,True,975.9615384615385,1388.4927214294416,1.4226920495434674,0.17447205047092942,0.988624373932019,1.167365318132927,appaiata,grok_v01,World War II
for,parole,70,80000,0.000875,1.061668845861379,0.004503943014232832,1.05663267810312,True,1102.144927536232,1106.2603974301987,1.0037340551057714,0.0018635482569438673,0.9428900312323633,1.006410474729428,appaiata,grok_v01,World War II
over,parole,63,80000,0.0007875,0.9629526990407815,0.011383569426174737,0.9049683373351373,True,1243.467741935484,1110.2125880864608,0.8928358578553806,-0.056615655129250604,0.9669287777896084,0.9261925318926139,appaiata,grok_v01,World War II
war,parole,71,80000,0.0008875,1.2381164646093354,0.006941076973210172,1.2079902545660783,True,1142.1571428571428,1640.1798561302621,1.43603694674386,0.17899438977175236,0.9730187921633037,1.185615156025682,appaiata,grok_v01,World War II
but,parole,39,80000,0.0004875,0.8556762508768108,0.004755831772187148,0.8856735976634851,True,1943.1842105263158,1639.1834297907942,0.8435553463800622,-0.08486029666921946,0.9863647707058659,0.8617230749091451,appaiata,grok_v01,World War II
that,parole,36,80000,0.00045,1.0052336637647012,0.004096081967142725,0.9939386894857721,True,2171.0285714285715,2403.798862165447,1.1072165948436639,0.05088067126370483,1.0063867444808003,1.004399342762835,appaiata,grok_v01,World War II
military,parole,34,80000,0.000425,0.9325450135577952,0.0057747844333790365,0.937779919828157,True,2260.757575757576,2045.9398364551043,0.9049797547485884,-0.04987992392809025,0.9596978440577059,0.9123680688395535,appaiata,grok_v01,World War II
